,texture,pattern,material,location,disposition,colour,shape,width_meters,width_centimeters,width_millimeters,width_inches,width_feet,height_meters,height_centimeters,height_millimeters,height_inches,height_feet,length_meters,length_centimeters,length_millimeters,length_inches,length_feet,weight_kilograms,weight_grams,weight_pounds,weight_ounces,value_US dollars,value_euros,value_pounds,temperature_celsius,temperature_fahrenheit,temperature_kelvin,concept,model_name
391,,[],"['metal', 'plastic', 'rubber']",,[],,"['cylinder', 'oval']",0.078,10.2,157.0,4.45,0.15625,0.08,6.4,66.5,1.18,0.15625,0.178,12.7,165.0,5.9,0.157,0.1,140.0,0.2,3.5,29.99,29.99,0.25,22.5,72.0,293.15,mouse,llama31_8b_standard
392,[],,"['ceramic', 'metal', 'plastic', 'rubber']","['desk', 'office', 'table']",[],"['black', 'blue', 'grey', 'red', 'silver', 'white']",,0.1,10.2,150.0,5.51,0.25,0.077,10.2,63.5,1.5,0.12,0.135,17.5,166.6,6.25,0.0984,0.115,118.0,0.68,6.3,59.99,40.0,0.1,20.5,72.0,293.15,mouse,llama31_8b_standard
393,"['bumpy', 'glossy', 'matted', 'rough', 'smooth']",[],,,[],"['black', 'blue', 'green', 'grey', 'red', 'silver', 'white']","['ball', 'cylinder']",0.075,8.6,170.0,1.57,0.25,0.075,8.5,71.12,1.4,0.12,0.115,12.5,165.0,4.13,0.25,0.18,125.0,0.35,3.2,60.0,50.99,5.0,20.5,72.0,293.15,mouse,llama31_8b_standard
394,"['glossy', 'matted', 'smooth']",[],"['ceramic', 'glass', 'metal', 'plastic', 'rubber']","['desk', 'home', 'office', 'table']",[],"['black', 'grey', 'red', 'silver', 'white']","['ball', 'oval', 'round']",0.075,7.6,140.0,5.31,0.17,0.068,10.16,127.0,1.5,0.098,0.175,13.58,165.0,6.3,0.12,0.2,140.0,0.25,3.5,59.99,19.99,0.5,22.0,70.3,293.15,mouse,llama31_8b_standard
395,"['glossy', 'matted', 'smooth']",,"['metal', 'plastic', 'rubber']",,[],"['beige', 'black', 'grey', 'silver', 'white']",,0.1,9.5,160.0,4.7,0.25,0.075,10.2,,1.57,0.12,0.115,14.5,163.0,5.9,0.125,0.23,113.0,0.25,4.5,25.0,5.99,0.5,20.5,72.0,298.15,mouse,llama31_8b_standard
396,['matted'],[],"['metal', 'plastic', 'rubber']","['desk', 'home office', 'office']",[],,"['ball', 'circle', 'oval', 'sphere']",0.076,10.6,163.5,3.7,0.15625,0.065,6.0,67.0,1.5,0.18,0.16,12.7,140.0,4.5,0.23622,0.25,70.9,3.2,6.3,50.0,25.99,5.0,20.5,72.0,293.15,mouse,llama31_8b_standard
397,"['matted', 'smooth']",,"['metal', 'plastic', 'rubber']",,[],"['black', 'grey', 'red', 'silver', 'white']","['ball', 'circle', 'cylinder', 'disk', 'oval']",0.1,12.7,160.0,4.5,0.197,0.0702,10.0,66.0,1.5,0.2,0.15,14.0,165.0,6.1,0.25,0.23,75.0,0.28,0.75,100.0,15.99,1.25,22.5,72.0,293.15,mouse,llama31_8b_standard
398,['matted'],[],"['metal', 'plastic', 'rubber']","['desk', 'office', 'table']",,"['black', 'blue', 'grey', 'red', 'silver', 'white']","['ball', 'cylinder', 'oval']",0.065,7.6,67.0,4.13,0.087,0.07,9.5,71.0,1.75,0.175,0.175,13.5,150.0,5.6,0.125,0.2,115.0,0.45,3.53,99.99,69.99,0.8,22.5,70.0,293.15,mouse,llama31_8b_standard
399,"['glossy', 'matted', 'smooth']",[],,"['home office', 'office']",[],"['black', 'blue', 'grey', 'red', 'silver', 'white']","['ball', 'cylinder', 'oval']",0.1,8.3,72.0,4.6,0.25,0.08,10.0,66.35,1.5,0.1181,0.16,10.2,145.0,5.91,0.08333,0.2,115.0,0.25,6.4,100.0,25.99,15.95,22.5,70.3,293.15,mouse,llama31_8b_standard
400,[],[],,"['bedroom', 'dining room', 'home office', 'living room', 'room']",[],"['beige', 'black', 'grey', 'silver', 'white']",,1.27,120.0,1177.0,43.0,5.0,0.92,43.5,430.0,,4.5,1.27,120.0,840.0,46.0,5.0,20.0,15.9,,15.4,450.0,800.0,300.0,22.0,64.5,293.15,TV,llama31_8b_standard
401,[],[],"['aluminium', 'glass', 'metal', 'plastic']",,[],,"['oval', 'rectangle']",1.27,120.0,685.0,40.0,4.5,1.5,54.0,430.0,40.0,4.5,1.2,120.0,1170.0,40.0,2.0,12.0,7.5,,10.5,799.99,350.0,250.0,20.0,75.0,293.15,TV,llama31_8b_standard
402,,[],,,,,['rectangle'],122.0,96.0,820.0,43.0,4.5,0.95,53.0,483.0,43.0,45.0,1.5,89.0,650.0,40.0,4.8,15.5,5.5,,5.5,429.99,800.0,450.0,22.5,70.0,298.0,TV,llama31_8b_standard
403,,[],"['glass', 'metal', 'plastic']",,[],,"['rectangle', 'rectangular cuboid']",1.27,120.0,685.0,43.3,3.5,0.9,45.5,370.0,42.0,5.8,0.9,91.0,760.0,42.0,6.3,20.0,4.5,,5.0,650.0,500.0,400.0,,70.0,293.15,TV,llama31_8b_standard
404,['metallic'],[],,,[],,,0.94,100.0,1080.0,40.0,5.9,0.8,,430.0,20.5,4.6,1.27,89.0,840.0,40.0,6.8,10.0,6.0,,8.6,429.99,400.0,600.0,20.5,72.0,293.15,TV,llama31_8b_standard
405,,[],,,,"['black', 'grey', 'or', 'silver', 'white']","['rectangle', 'square']",1.3,122.0,420.0,43.0,5.6,1.2,43.0,483.0,,4.5,1.27,81.0,1207.83,40.0,3.7,25.7,,,5.5,499.99,500.0,800.0,22.5,72.0,293.15,TV,llama31_8b_standard
406,[],[],"['metal', 'plastic']",,[],"['beige', 'black', 'grey', 'silver', 'white']","['oval', 'rectangle', 'round', 'square']",1.35,120.0,1270.0,43.0,5.0,1.2,43.0,483.6,40.0,4.5,1.2,120.0,119.1,24.0,5.0,,8.0,25.0,10.0,429.99,300.0,350.0,25.5,72.0,313.15,TV,llama31_8b_standard
407,,[],[],,,"['beige', 'black', 'grey', 'seal brown', 'silver', 'white']","['cylindrical', 'rectangle']",1.27,120.0,768.0,40.0,6.1,1.5,45.0,431.0,43.0,4.3,0.8,43.0,1200.0,40.0,6.0,15.0,,,6.0,400.0,800.0,600.0,22.0,,,TV,llama31_8b_standard
408,['metallic'],,"['aluminium', 'glass', 'metal', 'plastic']",,,"['beige', 'black', 'grey', 'silver', 'white']","['rectangle', 'rectangular cuboid']",0.97,110.0,1219.0,43.0,5.6,1.2,43.9,1092.2,47.0,4.5,1.27,91.0,800.0,43.7,5.0,5.4,5.4,,8.0,429.99,450.0,500.0,40.0,72.0,293.15,TV,llama31_8b_standard
409,,[],"['glass', 'metal', 'plastic', 'rubber']",,,"['beige', 'black', 'grey', 'seal brown', 'silver', 'white']",,1.27,96.0,854.9,40.0,4.5,0.9,43.9,1018.1,40.0,4.5,1.32,85.0,1080.0,42.0,5.0,6.5,7.5,,10.0,1299.99,600.0,800.0,22.0,75.0,298.15,TV,llama31_8b_standard
410,,[],,,,,"['oval', 'rectangle', 'square']",2.0,76.5,760.0,43.0,6.0,1.2,45.0,450.0,40.0,4.5,0.91,120.0,875.0,40.0,4.5,25.0,4.5,40.0,8.0,500.0,400.0,800.0,22.0,72.0,298.0,TV,llama31_8b_standard
411,['metallic'],[],,[],,,"['cylindrical', 'oval', 'rectangle']",1.27,96.0,1195.0,43.0,5.0,0.9,46.5,530.0,45.0,4.6,1.2,120.0,1070.0,43.0,45.0,10.5,,26.45,10.5,500.0,600.0,420.0,22.5,72.0,293.15,TV,llama31_8b_standard
412,,[],"['glass', 'metal', 'plastic']",,,,"['rectangle', 'rounded rectangle', 'square']",1.27,120.0,1190.0,43.0,5.0,1.2,48.0,430.0,24.0,5.9,1.2,89.0,1270.0,43.0,42.0,15.0,6.8,,12.5,529.49,600.0,399.99,22.0,72.0,337.5,TV,llama31_8b_standard
413,['metallic'],[],"['aluminium', 'ceramic', 'glass', 'plastic', 'steel']",,,"['beige', 'black', 'grey', 'silver', 'white']","['cylindrical', 'oval', 'rectangle', 'square']",1.27,76.0,1067.2,40.0,4.7,0.9,45.0,450.0,43.0,4.6,1.27,100.0,1080.0,40.0,3.5,15.9,12.5,40.0,4.2,429.99,300.0,800.0,20.0,72.0,293.15,TV,llama31_8b_standard
414,[],[],"['metal', 'plastic']","['bedroom', 'dining room', 'home theater', 'living room', 'office', 'room']",[],,[],1.27,102.0,1090.0,43.0,5.0,1.27,48.5,520.0,43.0,4.0,1.5,120.0,875.0,48.0,3.5,12.0,5.4,,,499.99,450.0,200.0,,72.0,293.15,TV,llama31_8b_standard
415,[],[],,,,,['rectangle'],1.27,91.44,1175.0,43.0,4.5,0.8,43.0,430.0,24.0,40.0,0.93,120.0,650.0,43.5,48.0,8.5,5.9,,4.8,499.99,800.0,400.0,20.5,72.0,313.15,TV,llama31_8b_standard
416,,[],"['metal', 'plastic']",,,"['beige', 'black', 'grey', 'seal brown', 'silver', 'white']",,1.35,50.0,760.0,40.0,5.3,0.83,80.0,420.0,45.0,2.5,0.76,120.0,480.0,43.0,5.9,15.0,10.5,,15.2,400.0,300.0,300.0,22.0,72.0,293.15,TV,llama31_8b_standard
417,,[],,"['attic', 'basement', 'bedroom', 'home theater', 'living room', 'room']",[],"['beige', 'black', 'grey', 'silver', 'white']",,1.27,81.0,960.0,40.5,6.0,0.85,50.0,435.0,40.0,4.5,0.85,123.5,840.0,45.9,42.0,10.5,7.5,25.0,6.0,400.0,300.0,600.0,22.5,72.0,293.15,TV,llama31_8b_standard
418,['metallic'],[],"['aluminium', 'glass', 'metal', 'plastic', 'rubber']","['bedroom', 'dining room', 'home theater', 'living room', 'room']",,"['beige', 'black', 'grey', 'silver', 'white']",,1.5,120.0,800.0,40.0,5.0,1.27,43.0,550.0,43.5,6.0,0.9,100.0,880.0,40.0,40.0,14.5,5.8,,15.4,800.0,450.0,500.0,22.0,72.0,338.15,TV,llama31_8b_standard
419,"['glossy', 'matted', 'metallic']",[],,,"['educational', 'social']","['beige', 'black', 'grey', 'seal brown', 'silver', 'white']","['rectangle', 'round', 'square']",1.27,55.0,1240.0,43.0,4.5,0.85,92.0,435.0,43.0,4.25,1.15,102.0,1160.0,45.0,6.25,15.0,15.9,25.0,17.0,429.99,350.99,300.0,22.5,72.0,293.0,TV,llama31_8b_standard
420,[],[],"['fabric', 'leather']",[],['relaxing'],"['beige', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'tan']","['circular', 'l-shaped', 'rectangle', 'u-shape']",1.8,180.0,1830.0,72.0,6.67,0.85,95.0,920.0,30.0,28.0,1.8,215.9,1800.0,78.0,7.5,45.0,17000.0,150.0,130.0,1055.0,1200.0,800.0,22.5,72.0,293.15,couch,llama31_8b_standard
421,,,,,[],"['beige', 'cream', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'tan', 'white']","['circular', 'l-shaped', 'rectangle']",1.8,180.0,1800.0,72.0,5.25,0.85,89.0,870.0,30.0,32.5,2.0,183.0,1800.0,80.0,9.0,70.0,23000.0,80.0,1500.0,1200.5,1050.0,800.0,22.5,72.0,293.15,couch,llama31_8b_standard
422,,[],,,[],"['beige', 'cream', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'white', 'yellow']","['l-shaped', 'u-shape']",1.8,150.0,1600.0,72.0,6.2,0.8,89.0,910.0,28.0,33.0,1.9,180.0,2200.0,72.0,7.5,,20000.0,70.0,1500.0,998.0,850.5,1000.0,22.0,72.0,293.15,couch,llama31_8b_standard
423,[],[],,"['backyard', 'dining room', 'living room', 'patio', 'porch', 'room']",[],,,2.0,140.0,1800.0,80.0,6.2,0.9,80.0,825.0,30.0,30.0,2.0,230.0,1800.0,96.0,7.5,50.0,17000.0,,200.0,1200.0,899.95,850.0,22.5,72.0,,couch,llama31_8b_standard
424,[],[],[],,,"['beige', 'cream', 'green', 'grey', 'navy blue', 'pink', 'red', 'seal brown', 'white']",['l-shaped'],1.8,220.0,1500.0,72.0,2.5,0.9,80.0,820.0,33.0,30.0,2.05,230.0,,92.0,8.0,250.0,3500.0,250.0,1200.0,895.0,899.97,800.0,20.5,72.0,293.15,couch,llama31_8b_standard
425,,,,[],['decorative'],"['beige', 'cream', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'tan', 'white']",[],1.8,180.0,1500.0,72.0,6.2,0.9,80.0,840.0,30.0,32.0,2.0,220.0,2300.0,82.0,7.5,100.0,3500.0,,550.0,800.0,800.0,900.0,22.5,72.0,293.15,couch,llama31_8b_standard
426,,[],"['fabric', 'leather']",,,"['beige', 'blue', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'tan', 'white']","['l-shaped', 'u-shape']",1.8,220.0,1700.0,72.0,72.0,80.0,90.0,820.0,30.0,32.0,2.1,220.0,1800.0,92.0,8.0,75.0,22000.0,750.0,120.0,800.0,850.5,699.99,22.5,72.0,293.15,couch,llama31_8b_standard
427,,[],,,,,['l-shaped'],1.8,150.0,1700.0,72.0,8.0,0.85,80.0,850.0,31.0,30.0,2.03,220.0,1800.0,77.0,8.5,45.0,7500.0,65.0,2500.0,1000.5,650.5,800.0,22.0,72.0,293.15,couch,llama31_8b_standard
428,[],[],[],[],[],"['beige', 'blue', 'green', 'grey', 'red', 'seal brown', 'tan']",,1.8,180.0,1800.0,72.0,7.9,0.8,80.0,840.0,30.0,30.0,2.3,220.0,2300.0,72.0,9.5,80.0,7000.0,180.0,2200.0,800.0,1200.5,800.0,22.0,72.0,293.15,couch,llama31_8b_standard
429,,[],,,[],"['beige', 'cream', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'tan']",[],2.5,150.0,1500.0,72.0,72.0,0.85,87.0,840.0,30.0,31.0,2.3,240.0,2200.0,96.0,8.5,85.0,140.0,75.0,1200.0,598.0,1200.0,800.0,22.0,72.0,293.15,couch,llama31_8b_standard
430,[],[],,"['backyard', 'living room', 'patio', 'porch', 'room']",['relaxing'],"['beige', 'cream', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'white']",['l-shaped'],1.8,173.0,1600.0,72.0,7.5,0.9,,850.0,29.0,30.0,2.0,180.0,2200.0,82.0,7.5,35.0,150000.0,80.0,250.0,800.0,800.0,800.0,22.5,68.0,293.15,couch,llama31_8b_standard
431,[],[],,[],[],"['cream', 'green', 'grey', 'navy blue', 'red', 'white']","['circular', 'l-shaped', 'oval', 'rectangle', 's-shape']",2.0,150.0,1800.0,72.0,6.25,0.85,80.0,915.0,30.0,30.0,2.0,220.0,1800.0,88.0,8.5,150.0,22000.0,150.0,240.0,800.0,850.5,800.0,20.0,72.0,293.15,couch,llama31_8b_standard
432,,[],"['fabric', 'leather']","['coffee shop', 'home office', 'library', 'living room', 'recreation room', 'room']","['comfortable', 'social']","['beige', 'cream', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'tan', 'white']","['circular', 'l-shaped']",1.8,160.0,1800.0,72.0,5.5,1.2,80.0,900.0,31.0,29.0,2.0,180.0,1800.0,88.0,8.0,120.0,15000.0,80.0,6500.0,800.0,1099.99,849.0,20.5,72.0,293.15,couch,llama31_8b_standard
433,[],[],,,[],"['beige', 'blue', 'cream', 'green', 'grey', 'light blue', 'navy blue', 'orange', 'pink', 'red', 'seal brown', 'white', 'yellow']","['l-shaped', 'u-shape']",2.0,160.0,1800.0,62.0,7.5,0.85,80.0,900.0,30.0,32.0,2.4,220.0,1800.0,72.0,8.5,60.0,25000.0,230.0,85.0,800.0,850.5,699.99,22.5,72.0,,couch,llama31_8b_standard
434,[],[],,"['dining room', 'living room', 'recreation room', 'room']",['relaxing'],"['beige', 'black', 'blue', 'green', 'grey', 'red', 'seal brown', 'white', 'yellow']","['circular', 'l-shaped', 'rectangle', 'semicircle', 'u-shape']",1.8,200.0,1530.0,72.0,6.25,0.85,80.0,920.0,31.0,28.5,2.3,183.0,2000.0,72.0,8.0,70.0,12000.0,,65.0,600.0,800.0,800.0,22.5,72.0,293.15,couch,llama31_8b_standard
435,,[],,,,,"['l-shaped', 'oval', 'rectangle', 'u-shape']",1.8,170.0,1830.0,72.0,8.0,0.85,90.0,920.0,30.0,33.0,2.0,203.0,1800.0,84.0,7.5,90.0,30000.0,80.0,450.0,899.99,895.0,900.0,22.5,72.0,293.15,couch,llama31_8b_standard
436,[],[],"['fabric', 'leather']",,['decorative'],,"['l-shaped', 'u-shape']",1.8,160.0,1500.0,72.0,5.0,0.85,90.0,900.0,30.0,30.0,2.1,183.0,1800.0,84.0,7.5,120.0,30000.0,150.0,850.0,800.0,800.0,997.0,22.5,72.0,293.15,couch,llama31_8b_standard
437,[],[],,,,,['l-shaped'],2.3,240.0,2250.0,72.0,6.2,0.85,89.0,850.0,30.0,33.0,2.5,230.0,1800.0,88.0,8.5,150.0,20000.0,,1800.0,800.0,1500.0,800.0,20.5,72.0,298.0,couch,llama31_8b_standard
438,[],[],,[],[],"['beige', 'cream', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'white']","['circular', 'l-shaped', 'rectangle', 's-shape', 'square', 'u-shape']",1.8,183.0,1500.0,72.0,6.2,0.85,90.0,860.0,33.0,30.0,2.03,150.0,1800.0,72.0,7.5,65.0,60000.0,900.0,150.0,900.0,899.99,800.0,20.0,72.0,293.15,couch,llama31_8b_standard
439,,[],"['fabric', 'leather']",,[],"['beige', 'cream', 'grey', 'navy blue', 'red', 'seal brown', 'white']","['l-shaped', 'u-shape']",1.8,150.0,1800.0,72.0,6.3,0.9,90.0,840.0,30.0,28.5,2.1,220.0,1800.0,72.0,8.0,70.0,22000.0,60.0,1100.0,800.0,1200.0,800.0,22.0,72.0,293.15,couch,llama31_8b_standard
440,[],[],,,,"['green', 'red', 'yellow']","['oval', 'sphere']",0.07,7.5,71.0,2.9,0.05,,6.5,65.7,2.45,0.125,0.07,7.5,70.0,2.45,0.12,0.13,170.0,3.2,3.2,1.23,1.2,1.15,20.5,40.0,293.15,apple,llama31_8b_standard
441,[],[],['skin'],,['moist'],,,0.07,,68.5,2.9,0.25,0.06,7.5,65.0,2.45,0.12,0.07,7.5,69.9,2.7,0.12,0.152,170.0,3.1,3.2,1.19,0.99,1.19,20.0,40.0,294.26,apple,llama31_8b_standard
442,[],[],,,"['edible', 'fresh', 'moist', 'sweet']","['green', 'red', 'yellow']","['ellipsoid', 'oval', 'sphere']",0.07,7.5,70.0,2.9,0.13,0.07,6.5,65.2,2.5,0.12,0.07,7.5,70.0,2.45,0.083,0.15,62.1,0.32,3.0,1.12,1.19,1.19,20.0,50.0,293.15,apple,llama31_8b_standard
443,[],,['skin'],"['backyard', 'garden', 'grocery', 'market', 'orchard', 'park', 'shop', 'store', 'supermarket']",[],,"['oblong', 'oval', 'round']",0.067,7.5,70.0,2.9,0.05,0.0583,6.8,66.0,2.4,0.18,0.06,7.5,69.5,2.12,0.15,0.125,147.0,3.2,3.2,1.2,1.19,1.25,20.0,40.0,289.92,apple,llama31_8b_standard
444,"['smooth', 'soft']",[],['water'],,,"['green', 'red', 'yellow']","['ellipsoid', 'oval', 'sphere', 'torus']",0.075,7.5,68.0,2.9,0.15,0.07,6.4,69.5,2.12,0.12,0.0667,7.5,70.0,2.4,0.08,0.102,170.0,3.2,3.2,1.19,1.23,1.29,20.5,40.0,293.15,apple,llama31_8b_standard
445,[],[],"['metal', 'paper', 'plastic', 'wood']",,"['edible', 'moist', 'sweet']","['green', 'red', 'yellow']",[],0.06,7.5,71.0,2.9,0.05,0.07,6.35,65.0,2.4,0.0787,0.07,6.4,65.0,2.4,0.07,0.17,78.0,3.2,3.5,1.19,1.19,1.49,20.0,72.0,293.15,apple,llama31_8b_standard
446,[],[],['water'],,"['moist', 'sweet']","['green', 'red', 'yellow']",[],0.0635,6.5,70.0,2.9,0.067,0.07,6.8,65.5,2.4,0.12,0.07,7.5,68.6,2.45,0.08,0.25,78.0,3.2,3.2,1.19,1.2,1.0,20.0,50.0,293.15,apple,llama31_8b_standard
447,[],[],,,"['edible', 'fresh', 'moist', 'sweet']","['green', 'red', 'yellow']",,0.07,6.35,71.0,2.9,0.083,0.070000006,7.5,69.8,1.7,0.2,0.07,7.5,69.0,2.4,,0.15,147.0,3.1,3.2,1.43,1.19,1.43,20.0,50.0,297.45,apple,llama31_8b_standard
448,[],[],[],,[],"['green', 'red', 'yellow']",[],0.07,7.5,67.5,2.4,0.0025,0.07,6.8,,2.45,0.2,0.07,7.5,69.0,2.45,0.125,0.13,130.0,3.2,3.25,1.19,1.19,1.98,20.0,40.0,293.15,apple,llama31_8b_standard
449,[],[],,,"['moist', 'sweet']","['green', 'red', 'yellow']",,0.07,7.5,71.0,2.9,0.027,0.07,6.5,65.7,2.45,0.2,0.07,7.5,69.6,2.45,0.12,0.138,170.0,3.2,3.2,1.27,1.49,1.98,20.5,45.0,288.7,apple,llama31_8b_standard
450,[],[],[],"['garden', 'grocery', 'market', 'orchard', 'store', 'supermarket']",,"['green', 'red', 'yellow']","['oblong', 'oval', 'round', 'torus']",0.07,7.5,72.5,2.9,0.067,0.07,7.5,71.7,2.9,0.15625,0.07,7.5,70.0,2.4,0.125,0.132,170.0,0.3,3.2,1.2,1.19,1.38,20.0,40.0,293.15,apple,llama31_8b_standard
451,['smooth'],,['skin'],,"['moist', 'sweet']","['green', 'red', 'yellow']","['oblate spheroid', 'oval', 'round', 'sphere']",0.075,7.5,70.0,2.4,0.087,0.07,7.5,69.9,2.9,0.2,0.065,7.5,64.8,2.45,0.09,0.15,170.0,3.5,3.2,1.12,1.29,1.24,20.0,40.0,293.15,apple,llama31_8b_standard
452,[],[],,[],,"['green', 'red', 'yellow']",,0.07,,69.85,2.9,0.08,0.07,7.1,70.0,2.4,0.12,0.063,7.5,69.0,2.45,0.12,0.13,136.0,3.2,3.2,1.19,1.19,1.98,20.5,40.0,293.15,apple,llama31_8b_standard
453,[],[],,,,"['green', 'red', 'yellow']","['oval', 'round', 'sphere', 'torus']",0.07,6.8,71.0,2.9,0.0025,0.07,6.8,69.9,2.45,0.12,0.07,7.5,64.0,2.4,0.12,0.2,62.5,3.2,3.35,1.19,1.19,1.98,20.0,73.4,293.15,apple,llama31_8b_standard
454,,[],[],"['backyard', 'field', 'forest', 'garden', 'market', 'orchard', 'supermarket']",[],"['green', 'red', 'yellow']","['oval', 'round', 'torus']",0.07,6.7,67.0,2.4,0.15,0.06,6.35,71.2,2.4,0.17,0.075,7.5,70.0,2.45,0.2,0.146,0.152,3.2,3.2,1.19,1.19,1.99,20.0,40.0,293.15,apple,llama31_8b_standard
455,[],[],['skin'],,,"['green', 'red', 'yellow']","['oval', 'round', 'torus']",0.07,7.5,71.0,2.4,0.078,0.065,6.35,69.5,2.4,0.12,0.065,7.5,71.4,2.45,0.06,0.132,130.0,3.2,3.2,1.27,1.2,1.98,20.5,50.0,293.15,apple,llama31_8b_standard
456,[],[],['skin'],,,"['green', 'red', 'yellow']",,0.065,7.5,64.0,3.1,0.027,0.06,6.8,64.8,2.45,0.08,0.07,7.5,65.0,2.4,0.12,0.17,170.0,3.2,3.2,1.19,1.19,0.43,20.5,50.0,288.15,apple,llama31_8b_standard
457,[],[],['skin'],,,"['green', 'red', 'yellow']",,0.07,7.5,72.0,2.9,0.12,0.075,7.5,70.0,2.12,0.2,0.07,7.5,70.0,2.45,0.2,0.138,70.0,3.2,3.2,1.19,1.2,1.99,20.0,68.5,287.45,apple,llama31_8b_standard
458,[],[],,"['backyard', 'grocery', 'market', 'orchard', 'park', 'store', 'supermarket']","['edible', 'moist']","['green', 'red', 'yellow']","['oval', 'round']",0.075,7.5,58.0,2.45,0.12,0.067,6.8,69.9,2.45,0.0875,0.06,6.5,69.0,2.45,0.09,0.138,170.0,3.2,3.2,1.19,1.19,1.17,20.0,40.0,293.15,apple,llama31_8b_standard
459,,[],[],"['festival', 'market', 'orchard', 'supermarket']",,,['round'],0.07,7.5,71.0,2.4,0.0625,0.07,6.9,70.0,2.12,0.12,0.07,7.5,69.9,2.45,0.12,0.147,62.0,3.2,3.0,1.19,1.19,1.29,20.5,40.0,283.0,apple,llama31_8b_standard
460,['soft'],[],"['fabric', 'leather', 'metal', 'wood']",,[],"['beige', 'black', 'blue', 'grey', 'seal brown', 'white']","['circular', 'oval', 'rectangle', 'square']",1.9,180.0,1800.0,39.0,5.25,0.9,190.0,1200.0,75.0,5.25,1.9,193.0,2080.0,72.0,3.0,80.0,70000.0,80.0,120.0,1000.0,599.0,600.0,20.0,68.0,293.15,bed,llama31_8b_standard
461,[],[],,,[],,"['oval', 'rectangle', 'square']",1.8,120.0,1800.0,39.0,5.5,1.9,,900.0,75.0,5.0,2.0,190.0,2000.0,75.0,6.25,80.0,100000.0,80.5,90.0,999.0,600.0,500.0,22.0,68.0,293.15,bed,llama31_8b_standard
462,,[],"['fabric', 'leather', 'metal', 'wood']",[],[],,"['circle', 'ellipse', 'oval', 'rectangle', 'square']",1.8,188.0,,39.0,6.0,0.9,190.0,900.0,54.0,5.7,1.95,200.0,1910.0,84.0,6.2,70.0,60000.0,60.0,6000.0,1050.0,800.0,800.0,18.5,68.0,293.15,bed,llama31_8b_standard
463,,[],"['fabric', 'leather', 'metal', 'plastic', 'wood']",,,,"['l-shaped', 'oval', 'rectangle', 'u-shape']",0.9,90.0,1500.0,39.0,6.2,0.9,200.0,,54.0,5.0,1.9,191.0,200.0,75.0,6.2,55.0,70.0,80.0,90.0,900.0,800.0,125.0,18.0,68.0,298.15,bed,llama31_8b_standard
464,,,,,[],"['beige', 'black', 'blue', 'grey', 'seal brown', 'white']",,1.88,,1910.0,39.0,5.0,0.9,182.0,900.0,75.0,39.0,1.88,193.0,2080.0,75.6,6.2,75.0,9000.0,80.0,60000.0,695.0,800.0,1000.0,21.5,68.0,293.15,bed,llama31_8b_standard
465,,[],,,,"['beige', 'black', 'blue', 'cream', 'green', 'grey', 'seal brown', 'white']","['l-shaped', 'oval', 'rectangle', 'round', 'square']",1.9,120.0,1800.0,39.0,5.0,0.9,180.0,914.4,75.0,6.0,1.88,193.0,1800.0,75.0,75.0,80.0,85000.0,80.0,105.0,850.0,600.0,600.0,21.0,72.0,293.15,bed,llama31_8b_standard
466,['soft'],[],"['fabric', 'leather', 'metal', 'plastic', 'wood']",,,"['beige', 'black', 'blue', 'green', 'grey', 'red', 'seal brown', 'white']",[],1.9,160.0,1800.0,39.0,3.5,0.9,193.0,2000.0,75.0,5.25,1.9,190.0,2000.0,80.3,3.0,80.0,80.0,80.0,85.0,800.0,600.0,150.99,21.5,68.0,293.15,bed,llama31_8b_standard
467,[],,,[],,,"['ellipse', 'oblong', 'rectangle', 'rhombus']",1.9,190.0,1910.0,54.0,5.5,0.9,192.0,,75.0,5.6,2.0,200.0,2000.0,75.0,6.5,45.0,75000.0,80.0,75.0,1000.0,800.0,800.0,20.0,68.0,293.15,bed,llama31_8b_standard
468,['soft'],,"['fabric', 'leather', 'metal', 'wood']",,[],"['beige', 'black', 'blue', 'cream', 'grey', 'seal brown', 'white']",,1.88,160.0,1800.0,39.0,4.5,0.9,190.0,900.0,54.0,5.6,1.9,190.0,2080.0,54.0,6.2,80.0,70.0,80.0,105.0,695.98,700.0,100.0,21.0,72.0,293.15,bed,llama31_8b_standard
469,,[],,,,"['beige', 'black', 'cream', 'grey', 'seal brown', 'white']","['rectangle', 'u-shape']",0.9,100.0,1500.0,39.0,5.9,1.9,205.0,900.0,54.5,5.2,1.9,190.0,1980.0,80.0,7.0,80.0,72000.0,80.0,105.0,600.0,800.0,,21.0,72.0,293.15,bed,llama31_8b_standard
470,,[],"['fabric', 'metal', 'plastic', 'wood']",[],[],,"['rectangle', 'square']",1.88,120.0,1800.0,54.0,4.0,0.9,192.0,,54.0,5.25,1.88,190.0,1800.0,75.0,8.0,80.0,80000.0,80.0,70.0,600.0,700.0,800.0,20.5,72.0,293.15,bed,llama31_8b_standard
