,concept,height_meters,height_centimeters,height_millimeters,height_inches,height_feet,length_meters,length_centimeters,length_millimeters,length_inches,length_feet,temperature_celsius,temperature_fahrenheit,temperature_kelvin,value_us dollars,value_euros,value_pounds,weight_kilograms,weight_grams,weight_pounds,weight_ounces,width_meters,width_centimeters,width_millimeters,width_inches,width_feet,texture,colour,material,shape,pattern,location,disposition,model_name,Unnamed: 0
1856,sink,0.5,60.0,300.0,18.0,2.0,0.5,45.0,250.0,24.0,2.5,10.0,68.0,293.15,,150.0,,10.0,1500.0,10.5,16.0,0.5,45.0,384.0,12.0,2.0,"['matted', 'smooth']","['black', 'silver', 'white']",[],"['circular', 'oval', 'rectangle']",[],[],[],phi3mini_4k_instruct_q4,1056.0
1857,sink,0.8,45.0,450.0,18.0,2.5,0.5,50.0,300.0,24.0,2.5,20.0,68.0,293.15,,250.0,,10.5,2500.0,50.0,16.0,0.5,45.0,450.0,12.5,2.5,"['glossy', 'matted', 'smooth']","['black', 'white']",[],"['circle', 'oval', 'rectangle', 'square', 'trapezoid']",[],[],[],phi3mini_4k_instruct_q4,1057.0
1858,sink,0.6,45.0,750.0,24.0,2.5,0.3,30.0,150.0,12.0,2.5,20.0,68.0,293.15,,250.0,,10.0,2500.0,15.0,50.0,0.5,30.0,300.0,20.0,2.5,"['matted', 'smooth']","['black', 'white']",[],"['circular', 'oval', 'rectangle']",[],[],[],phi3mini_4k_instruct_q4,1058.0
1859,sink,0.5,50.0,300.0,24.0,2.5,0.5,80.0,450.0,20.0,2.5,20.0,68.0,295.25,,250.0,,15.0,,50.0,20.0,0.5,50.0,300.0,24.0,2.5,"['matted', 'smooth']","['black', 'white']",[],"['circular', 'oval', 'rectangle', 'square']",[],[],[],phi3mini_4k_instruct_q4,1059.0
1860,cup,0.02,7.6,80.0,3.5,0.21,0.05,7.5,80.0,3.5,6.5,20.0,45.0,293.15,,0.05,0.0,0.24,200.0,0.5,8.5,0.02,8.0,75.0,3.75,0.25,"['rubbery', 'smooth']","['beige', 'black', 'blue', 'green', 'pink', 'red', 'white', 'yellow']",[],"['cone', 'cube', 'cylinder', 'prism', 'rectangle', 'sphere']",[],[],[],phi3mini_4k_instruct_q4,1060.0
1861,cup,0.12,7.5,100.0,3.5,0.1,0.032,8.0,84.0,3.5,0.25,20.0,65.0,293.15,,0.0,0.0,0.2,200.0,0.5,8.5,0.035,7.5,75.0,3.5,0.25,['smooth'],"['black', 'blue', 'green', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']",[],"['cone', 'cylinder', 'oval', 'rectangle']",[],"['bar', 'break room', 'classroom', 'coffee shop', 'dining room', 'gym', 'kitchen', 'living room', 'office', 'restaurant']",[],phi3mini_4k_instruct_q4,1061.0
1862,cup,0.02,10.0,100.0,3.5,6.6,0.05,8.0,80.0,3.5,1.0,15.0,65.2,293.15,0.0,0.0,0.0,0.25,200.0,0.5,8.3,0.02,8.0,75.0,3.5,0.22,"['rubbery', 'smooth']","['beige', 'black', 'blue', 'green', 'or', 'pink', 'red', 'silver', 'white', 'yellow']",[],"['conical', 'cylindrical']",[],[],[],phi3mini_4k_instruct_q4,1062.0
1863,cup,0.12,7.6,65.0,4.5,0.111111111111111,0.08,8.0,80.0,3.75,0.5,15.0,45.0,293.15,0.0,0.0,0.0,0.22,200.0,0.5,8.3,0.032,8.0,85.0,3.5,0.2,"['bumpy', 'glossy', 'matted', 'smooth']","['black', 'blue', 'green', 'pink', 'purple', 'red', 'transparent', 'white', 'yellow']",[],"['cone', 'cylinder', 'sphere']",[],"['bar', 'classroom', 'coffee shop', 'dining room', 'gym', 'kitchen', 'office', 'park', 'restaurant']",[],phi3mini_4k_instruct_q4,1063.0
1864,cup,0.12,7.5,85.0,3.5,0.2,0.035,7.5,125.0,3.75,0.2,25.0,65.0,293.15,0.0,0.0,0.0,0.2,200.0,0.5,8.4,0.05,8.0,75.0,3.75,1.5,"['metallic', 'smooth']",,[],"['cone', 'cylinder', 'hemisphere', 'sphere']",[],"['bar', 'coffee shop', 'dining room', 'kitchen', 'office', 'park', 'picnic area', 'restaurant', 'schoolhouse', 'workplace']",[],phi3mini_4k_instruct_q4,1064.0
1865,cup,0.12,7.5,100.0,4.0,0.25,0.024,7.5,85.0,3.5,4.5,22.0,45.0,293.15,0.0,0.0,,0.26,200.0,0.5,8.3,0.12,7.5,80.0,3.5,2.5,"['porous', 'rubbery', 'smooth']","['beige', 'black', 'blue', 'green', 'or', 'pink', 'red', 'silver', 'white', 'yellow']",[],"['circle', 'cone', 'cylinder', 'rectangle', 'sphere']",[],"['bar', 'classroom', 'coffee shop', 'dining room', 'grocery', 'gym', 'home', 'kitchen', 'office', 'restaurant', 'store']",[],phi3mini_4k_instruct_q4,1065.0
1866,cup,0.12,10.0,100.0,3.75,0.1,0.12,7.5,84.0,3.75,4.72,10.0,65.0,298.15,,0.0,0.0,0.25,200.0,0.5,8.4,0.04,8.0,80.0,3.5,0.39,"['rough', 'rubbery', 'smooth']","['black', 'blue', 'green', 'red', 'transparent', 'white', 'yellow']",[],"['cone', 'cube', 'cylinder', 'regular hexagon', 'sphere']",[],[],[],phi3mini_4k_instruct_q4,1066.0
1867,cup,0.12,8.0,100.0,4.5,8.5,0.03,7.5,150.0,3.75,0.12,20.0,65.2,293.15,0.0,0.0,0.0,0.5,250.0,0.5,8.4,0.08,7.5,80.0,3.75,0.23,['smooth'],"['beige', 'black', 'blue', 'cream', 'green', 'orange', 'pink', 'red', 'white', 'yellow']",[],"['bowl', 'circular', 'cone', 'cylinder', 'oval']",[],[],[],phi3mini_4k_instruct_q4,1067.0
1868,cup,0.05,8.0,100.0,4.0,0.2,0.08,8.0,80.0,3.75,0.2,15.0,45.0,293.15,0.0,,0.0,0.23,200.0,0.5,8.3,0.12,7.5,80.0,3.5,6.5,"['glossy', 'porous', 'smooth']","['black', 'blue', 'green', 'or', 'pink', 'red', 'seal brown', 'silver', 'transparent', 'white', 'yellow']",[],"['cone', 'cylinder', 'hemisphere', 'sphere']",[],[],[],phi3mini_4k_instruct_q4,1068.0
1869,cup,0.12,6.5,100.0,4.5,1.5,0.035,8.0,75.0,4.5,0.12,25.0,65.2,293.15,0.0,,0.0,0.22,200.0,0.5,8.3,0.05,8.0,80.0,3.5,0.5,['smooth'],"['beige', 'black', 'blue', 'green', 'orange', 'pink', 'red', 'transparent', 'white', 'yellow']",[],"['cone', 'cylinder', 'hemisphere', 'prism', 'rectangle']",[],[],[],phi3mini_4k_instruct_q4,1069.0
1870,cup,0.12,7.5,100.0,4.0,0.2,0.032,8.0,75.0,3.75,0.12,15.0,65.2,293.15,0.0,0.0,0.0,0.25,200.0,0.5,8.0,0.045,7.5,65.0,3.75,0.25,['smooth'],"['black', 'blue', 'green', 'or', 'pink', 'red', 'silver', 'white', 'yellow']",[],"['circular', 'cone', 'cylinder', 'prism', 'rectangle', 'sphere']",[],[],[],phi3mini_4k_instruct_q4,1070.0
1871,cup,0.045,10.0,75.0,3.5,0.1,0.12,8.0,85.0,3.75,0.25,20.0,65.2,293.15,0.0,0.0,0.0,0.22,200.0,0.23,8.3,0.075,7.5,80.0,3.5,0.2,['smooth'],"['beige', 'black', 'blue', 'green', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']",[],"['bowl', 'cone', 'cylinder', 'sphere']",[],"['bar', 'cafeteria', 'coffee shop', 'dining room', 'home', 'hotel', 'kitchen', 'office', 'restaurant', 'schoolhouse']",[],phi3mini_4k_instruct_q4,1071.0
1872,cup,0.07,8.0,65.0,3.5,8.3,0.08,7.5,80.0,3.5,0.1,15.0,65.2,293.15,0.0,0.0,0.0,0.2,200.0,0.5,6.5,0.045,7.5,80.0,3.75,0.25,"['glossy', 'matted', 'smooth']","['black', 'blue', 'green', 'or', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']",[],[],[],"['bar', 'coffee shop', 'dining room', 'gym', 'hotel room', 'kitchen', 'library', 'office', 'picnic area', 'restaurant']",[],phi3mini_4k_instruct_q4,1072.0
1873,cup,0.12,7.0,100.0,3.75,0.12,0.02,8.0,75.0,3.75,0.25,22.0,65.0,293.15,0.0,0.0,0.0,0.25,200.0,0.5,8.4,0.08,7.5,75.0,3.75,0.12,"['rubbery', 'smooth']","['beige', 'black', 'blue', 'green', 'or', 'orange', 'pink', 'purple', 'red', 'seal brown', 'silver', 'white', 'yellow']",[],"['cone', 'cube', 'cylinder', 'sphere']",[],[],[],phi3mini_4k_instruct_q4,1073.0
1874,cup,0.03,7.6,100.0,3.75,0.1,0.032,8.0,75.0,3.75,0.2,22.5,42.0,293.15,0.0,0.5,0.0,0.2,200.0,0.5,8.0,0.05,8.0,80.0,3.75,0.2,"['bumpy', 'smooth']","['black', 'blue', 'green', 'multicolored', 'or', 'orange', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']",[],"['cone', 'cylinder', 'hemisphere', 'prism', 'rectangle', 'sphere']",[],[],['hot'],phi3mini_4k_instruct_q4,1074.0
1875,cup,0.12,8.0,80.0,4.0,8.3,0.032,8.0,80.0,3.5,8.0,15.0,65.0,293.15,,0.0,0.0,0.23,200.0,0.5,8.3,0.025,6.5,80.0,3.75,0.12,"['rubbery', 'smooth']","['beige', 'black', 'blue', 'green', 'or', 'pink', 'red', 'silver', 'white', 'yellow']",[],"['cone', 'cylinder', 'hemisphere', 'prism', 'rectangle', 'sphere']",[],"['airfield', 'bar', 'classroom', 'coffee shop', 'dining room', 'gym', 'hotel room', 'kitchen', 'library', 'office', 'office building', 'park', 'picnic area', 'restaurant']",[],phi3mini_4k_instruct_q4,1075.0
1876,cup,0.12,7.6,100.0,4.0,0.2,0.05,10.0,65.0,3.5,0.2,15.0,45.0,293.15,0.0,0.0,0.0,0.2,200.0,0.5,8.3,0.12,8.0,80.0,3.75,0.12,"['metallic', 'rubbery', 'smooth']","['black', 'blue', 'green', 'multicolored', 'or', 'orange', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']",[],"['circular', 'cone', 'cylinder', 'oval', 'prism', 'rectangle', 'sphere']",[],[],[],phi3mini_4k_instruct_q4,1076.0
1877,cup,0.12,10.0,80.0,4.0,0.25,0.08,10.0,80.0,4.5,0.2,10.0,65.2,293.15,0.0,0.0,,0.25,200.0,0.5,8.2,0.075,8.0,75.0,3.5,0.2,"['matted', 'porous', 'smooth']","['black', 'blue', 'green', 'or', 'pink', 'red', 'silver', 'white', 'yellow']",[],[],[],"['bar', 'cafeteria', 'coffee shop', 'dining room', 'gym', 'hotel room', 'kitchen', 'living room', 'office', 'picnic area', 'restaurant', 'room']",[],phi3mini_4k_instruct_q4,1077.0
1878,cup,0.025,7.5,65.0,4.0,1.5,0.045,8.0,75.0,3.5,0.12,10.0,60.8,293.15,0.0,0.0,0.0,0.22,200.0,0.1,8.0,0.045,7.5,80.0,3.75,0.3,"['matted', 'porous', 'smooth']","['black', 'blue', 'green', 'multicolored', 'orange', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']",[],[],[],"['bar', 'classroom', 'coffee shop', 'dining room', 'grocery', 'gym', 'hotel room', 'kitchen', 'office', 'restaurant', 'store']",[],phi3mini_4k_instruct_q4,1078.0
1879,cup,0.12,8.0,75.0,3.75,0.5,0.015,8.0,84.0,3.5,6.5,22.0,45.0,298.15,0.0,0.0,0.0,0.25,200.0,0.5,8.5,0.032,7.5,75.0,3.5,3.75,"['rubbery', 'smooth']","['black', 'blue', 'green', 'or', 'pink', 'red', 'silver', 'white', 'yellow']",[],"['conical', 'cylindrical']",[],[],[],phi3mini_4k_instruct_q4,1079.0
1880,bird,0.3,30.0,250.0,8.7,2.5,0.5,23.0,300.0,11.5,2.5,-1.5,99.5,310.15,0.0,0.0,0.0,0.02,150.0,0.5,0.2,0.3,30.0,100.0,6.5,2.0,"['rubbery', 'smooth', 'soft']","['black', 'blue', 'green', 'grey', 'red', 'seal brown', 'white', 'yellow']",['bone'],"['egg-shaped', 'ovoid', 'pear-shaped']",[],"['beach', 'forest', 'grasslands', 'mountain']",[],phi3mini_4k_instruct_q4,1080.0
1881,bird,0.5,30.0,200.0,10.0,0.6,0.5,30.0,25.0,12.5,0.2,38.0,99.5,310.15,0.0,0.0,,0.1,0.2,0.5,0.1,0.5,30.0,300.0,6.5,2.5,"['rough', 'smooth']","['black', 'blue', 'green', 'grey', 'multicolored', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']",[],['ovoid'],[],"['desert', 'forest', 'grasslands', 'mountain']",[],phi3mini_4k_instruct_q4,1081.0
1882,bird,0.3,25.0,250.0,20.0,0.6,0.3,27.5,100.0,6.5,2.5,37.5,99.5,310.15,,0.0,,0.1,50.0,0.9,0.0,0.5,45.0,30.0,10.0,2.5,"['smooth', 'soft']","['black', 'blue', 'gold', 'green', 'grey', 'pink', 'red', 'seal brown', 'white', 'yellow']",['bone'],"['conical', 'cylindrical', 'oval']",[],"['beach', 'forest', 'grasslands', 'mountain']",[],phi3mini_4k_instruct_q4,1082.0
1883,bird,0.5,30.0,200.0,10.6,2.5,0.5,28.0,200.0,3.9,2.5,37.5,98.6,310.15,0.0,0.0,0.0,0.5,0.0,0.11,0.1,0.3,25.0,220.0,10.0,2.5,"['rough', 'smooth', 'soft']","['black', 'blue', 'green', 'grey', 'multicoloured', 'orange', 'pink', 'red', 'seal brown', 'white', 'yellow']","['bone', 'skin']","['cone', 'cylinder', 'oval', 'prism', 'rectangle', 'sphere']",[],"['desert', 'forest', 'grasslands', 'mountain']",[],phi3mini_4k_instruct_q4,1083.0
1884,bird,0.3,30.0,250.0,11.0,2.5,0.5,30.0,30.0,6.5,2.5,38.0,99.5,310.15,0.0,0.0,,0.1,100.0,0.5,0.5,0.2,30.0,200.0,8.7,2.5,"['smooth', 'soft']","['black', 'blue', 'green', 'grey', 'orange', 'pink', 'red', 'seal brown', 'white', 'yellow']",[],['ovoid'],[],"['desert', 'forest', 'grasslands', 'mountain']",[],phi3mini_4k_instruct_q4,1084.0
1885,bird,0.5,30.0,100.0,9.8,2.0,0.1,25.0,200.0,10.5,2.5,38.0,99.5,310.15,0.0,0.0,,0.1,0.0,0.5,0.5,0.5,30.0,50.0,10.0,2.5,"['smooth', 'soft']","['black', 'blue', 'green', 'grey', 'orange', 'pink', 'red', 'seal brown', 'white', 'yellow']","['bone', 'hair']",['oval'],[],"['forest', 'grasslands', 'mountain']",[],phi3mini_4k_instruct_q4,1085.0
1886,bird,0.5,20.0,30.0,12.5,2.5,0.5,27.0,200.0,11.0,2.5,40.0,99.5,310.15,0.0,0.0,0.5,0.05,100.0,1.5,0.5,0.3,25.0,200.0,8.7,2.5,"['smooth', 'soft']","['black', 'blue', 'green', 'grey', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['bone', 'skin']","['oval', 'pear-shaped']",[],"['forest', 'grasslands', 'mountain']",[],phi3mini_4k_instruct_q4,1086.0
1887,bird,0.3,30.0,30.0,10.5,2.5,0.5,30.0,100.0,3.9,0.2,40.0,99.5,310.15,0.0,0.0,0.0,0.1,0.1,0.5,0.28,0.3,30.0,30.0,6.5,2.5,"['smooth', 'soft']","['black', 'blue', 'gold', 'green', 'grey', 'pink', 'red', 'seal brown', 'white', 'yellow']",[],"['ellipsoid', 'ovoid']",[],"['desert', 'forest', 'grasslands', 'mountain']",[],phi3mini_4k_instruct_q4,1087.0
1888,bird,0.3,25.0,30.0,6.5,2.5,0.5,25.0,300.0,10.5,0.5,37.5,99.5,310.15,0.0,0.0,,0.5,0.5,0.1,0.4,0.2,45.0,200.0,6.5,2.5,"['rubbery', 'smooth', 'soft']","['black', 'blue', 'green', 'grey', 'red', 'seal brown', 'white', 'yellow']",[],"['egg-shaped', 'ovoid']",[],"['desert', 'forest', 'grasslands', 'mountain']",[],phi3mini_4k_instruct_q4,1088.0
1889,bird,0.3,30.0,200.0,8.5,2.5,0.5,20.0,300.0,6.5,2.5,40.0,99.5,310.15,0.0,0.0,,0.03,0.0,0.9,0.11,0.5,30.0,200.0,6.5,2.5,['smooth'],"['black', 'blue', 'green', 'grey', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']",['bone'],"['oval', 'pear-shaped', 'rectangle', 'sphere', 'triangle']",[],"['desert', 'forest', 'grasslands', 'mountain']",[],phi3mini_4k_instruct_q4,1089.0
1890,bird,0.5,25.0,280.0,10.5,2.5,0.5,30.0,250.0,6.5,2.5,40.0,99.5,310.15,0.0,0.0,,0.1,100.0,0.9,5.5,0.3,50.0,100.0,12.0,2.5,"['smooth', 'soft']","['black', 'blue', 'green', 'grey', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['bone', 'skin']","['conical', 'ovoid', 'sphere']",[],"['desert', 'grasslands', 'mountain', 'ocean', 'rainforest']",[],phi3mini_4k_instruct_q4,1090.0
1891,bird,0.5,25.0,300.0,10.5,2.0,0.5,25.0,300.0,6.5,2.0,40.0,99.5,310.15,,0.0,0.0,0.1,0.5,0.5,0.5,0.5,30.0,55.0,8.7,2.5,"['rough', 'smooth', 'soft']","['black', 'blue', 'green', 'grey', 'orange', 'pink', 'red', 'seal brown', 'white', 'yellow']","['bone', 'plastic', 'wood']",['ovoid'],[],"['beach', 'forest', 'grasslands', 'mountain']",['social'],phi3mini_4k_instruct_q4,1091.0
1892,bird,0.12,30.0,300.0,10.5,2.5,0.5,27.0,200.0,12.0,0.1,37.0,99.5,310.15,0.0,,0.0,0.1,0.0,1.2,5.5,0.5,30.0,50.0,6.5,2.5,"['rough', 'smooth', 'soft']","['black', 'blue', 'green', 'grey', 'orange', 'pink', 'red', 'seal brown', 'white', 'yellow']",[],"['conical', 'ovoid']",[],"['coast', 'forest', 'grasslands', 'mountain']",['social'],phi3mini_4k_instruct_q4,1092.0
1893,bird,0.5,30.0,200.0,12.0,2.5,0.3,27.5,150.0,6.5,2.5,40.0,97.7,310.15,0.0,0.0,,0.1,0.0,0.45,0.5,0.3,30.0,40.0,8.7,2.5,"['rough', 'smooth', 'soft']","['beige', 'black', 'blue', 'gold', 'green', 'grey', 'pink', 'red', 'seal brown', 'white', 'yellow']",['bone'],['conical'],[],"['forest', 'zoo']",['social'],phi3mini_4k_instruct_q4,1093.0
1894,bird,0.3,25.0,30.0,10.5,2.3,0.5,30.0,200.0,4.9,2.5,40.0,99.5,310.15,0.0,0.0,,0.1,200.0,0.5,0.11,0.5,45.0,30.0,8.7,2.5,['soft'],"['black', 'blue', 'green', 'grey', 'orange', 'pink', 'red', 'seal brown', 'white', 'yellow']",[],"['conical', 'ovoid']",[],"['desert', 'forest', 'grasslands', 'mountain']",[],phi3mini_4k_instruct_q4,1094.0
1895,bird,0.3,30.0,200.0,11.0,0.5,0.5,30.0,200.0,6.3,2.5,38.0,99.5,310.15,0.0,0.0,,0.1,0.0,0.3,0.5,0.1,30.0,100.0,10.0,2.5,['smooth'],"['black', 'blue', 'green', 'grey', 'orange', 'purple', 'red', 'seal brown', 'white', 'yellow']",[],['ovoid'],[],"['forest', 'grasslands', 'mountain']",[],phi3mini_4k_instruct_q4,1095.0
1896,bird,0.5,27.0,30.0,10.5,2.5,0.5,30.0,200.0,6.5,2.5,37.5,99.5,310.15,0.0,0.0,,0.1,0.5,0.5,0.0,0.5,50.0,35.0,11.8,2.5,"['smooth', 'soft']","['black', 'blue', 'green', 'grey', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']",[],['ovoid'],[],"['forest', 'mountain']",['social'],phi3mini_4k_instruct_q4,1096.0
1897,bird,0.5,25.0,30.0,10.0,2.5,0.5,30.0,150.0,12.0,2.5,40.0,95.0,310.15,0.0,,0.0,0.5,45.0,0.5,0.5,0.5,30.0,30.0,10.0,2.5,['smooth'],"['black', 'blue', 'green', 'grey', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']",[],['ovoid'],[],"['forest', 'grasslands', 'mountain']",['social'],phi3mini_4k_instruct_q4,1097.0
1898,bird,0.3,25.0,100.0,10.5,2.5,0.3,20.0,30.0,10.5,0.1,38.5,99.5,310.15,0.0,0.0,,0.1,0.1,0.5,0.5,0.5,20.0,50.0,2.5,2.5,"['smooth', 'soft']","['black', 'blue', 'green', 'grey', 'orange', 'red', 'seal brown', 'white', 'yellow']",[],['ovoid'],[],"['beach', 'desert', 'forest', 'grasslands', 'mountain']",[],phi3mini_4k_instruct_q4,1098.0
1899,bird,0.3,20.0,25.0,10.5,2.5,0.5,25.0,30.0,12.0,2.5,,99.5,310.15,0.0,0.0,0.0,0.5,0.1,0.4,0.25,0.3,45.0,200.0,8.7,2.2,"['smooth', 'soft']","['black', 'blue', 'green', 'grey', 'multicolored', 'orange', 'pink', 'red', 'seal brown', 'white', 'yellow']",[],"['ovoid', 'round']",[],"['forest', 'grasslands', 'mountain']",[],phi3mini_4k_instruct_q4,1099.0
1900,dog,0.6,50.8,500.0,18.0,2.0,0.5,50.8,500.0,18.19,2.5,,70.0,,,0.0,50.0,10.0,20000.0,50.0,50.0,0.5,50.8,500.0,18.19,2.5,"['rough', 'smooth', 'soft']","['black', 'blue', 'cream', 'gold', 'grey', 'red', 'seal brown', 'silver', 'white', 'yellow']","['fabric', 'leather', 'plastic', 'wool']","['circular', 'oval', 'rectangle', 'rhombus']",[],"['backyard', 'beach', 'farm', 'field', 'home', 'kennel', 'outdoor', 'park', 'store']",[],phi3mini_4k_instruct_q4,1100.0
1901,dog,0.6,50.8,500.0,18.1,2.0,0.6,50.0,500.0,22.86,2.0,,70.0,,,0.0,50.0,22.4,20000.0,50.0,40.92,0.6,50.8,100.0,15.5,1.9,"['rough', 'smooth', 'soft']","['black', 'blue', 'cream', 'gold', 'grey', 'red', 'seal brown', 'white', 'yellow']","['cotton', 'leather', 'polyester', 'wool']","['oval', 'rectangle', 'round']",[],"['beach', 'farm', 'garden', 'home', 'kennel', 'park', 'restaurant', 'store']",[],phi3mini_4k_instruct_q4,1101.0
1902,dog,0.5,50.0,500.0,20.0,2.5,0.5,50.8,500.0,22.5,2.5,,,293.15,0.0,0.0,50.0,20.0,22672.0,50.0,50.0,0.6,50.8,400.0,18.0,2.5,"['smooth', 'soft']","['black', 'blue', 'gold', 'grey', 'red', 'seal brown', 'silver', 'tan', 'white']","['cotton', 'leather', 'wool']",[],[],"['beach', 'farm', 'home', 'park', 'store']","['aggressive', 'curious', 'friendly', 'loyal', 'playful', 'protective', 'shy', 'social']",phi3mini_4k_instruct_q4,1102.0
1903,dog,0.6,56.0,500.0,20.0,2.5,0.52,50.0,200.0,20.5,2.0,,70.0,293.15,,,50.0,22.7,30000.0,50.0,40.0,0.6,50.8,450.0,18.1,2.5,"['rough', 'smooth', 'soft']","['black', 'blue', 'cream', 'gold', 'grey', 'red', 'sable', 'seal brown', 'silver', 'tan', 'white', 'yellow']",[],"['oval', 'rectangle', 'round']",[],"['backyard', 'beach', 'farm', 'garden', 'home', 'outdoor', 'park', 'store']","['affectionate', 'friendly', 'intelligent', 'loyal', 'playful', 'protective', 'social']",phi3mini_4k_instruct_q4,1103.0
1904,dog,0.6,50.8,500.0,15.24,2.0,0.5,50.8,500.0,20.5,2.0,,,298.15,0.0,0.0,0.0,22.7,20000.0,50.0,40.92,0.25,50.8,500.0,22.5,2.5,"['rough', 'smooth', 'soft']","['black', 'blue', 'cream', 'grey', 'multicoloured', 'red', 'sable', 'seal brown', 'white', 'yellow']",[],"['oval', 'rectangle', 'round', 'square']",[],"['backyard', 'beach', 'farm', 'home', 'park', 'store']","['affectionate', 'alert', 'curious', 'friendly', 'gentle', 'intelligent', 'loyal', 'playful', 'protective', 'social']",phi3mini_4k_instruct_q4,1104.0
1905,dog,0.6,50.8,500.0,18.0,2.0,0.5,56.0,500.0,20.5,2.5,,65.0,295.25,,,50.0,10.0,30000.0,50.0,40.92,0.6,50.8,500.0,18.1,2.5,"['rough', 'smooth']","['black', 'blue', 'grey', 'or', 'red', 'seal brown', 'silver', 'white', 'yellow']",[],"['circular', 'oval', 'rectangle']",[],"['beach', 'farm', 'garden', 'home', 'hospital', 'mountain', 'park']","['affectionate', 'alert', 'curious', 'friendly', 'loyal', 'playful', 'protective', 'social']",phi3mini_4k_instruct_q4,1105.0
1906,dog,0.6,46.0,500.0,20.5,2.0,0.5,50.0,500.0,24.5,2.5,,70.0,293.15,0.0,0.0,50.0,10.0,20000.0,50.0,40.92,0.6,50.8,400.0,15.5,2.5,"['rough', 'smooth', 'soft']","['black', 'blue', 'cream', 'gold', 'grey', 'red', 'seal brown', 'white']","['cotton', 'leather', 'wool']","['oval', 'rectangle', 'round']",[],"['farm', 'home', 'outdoor', 'park', 'store']","['affectionate', 'calm', 'curious', 'friendly', 'loyal', 'playful', 'protective', 'social']",phi3mini_4k_instruct_q4,1106.0
1907,dog,0.5,50.8,540.0,24.0,2.5,0.5,50.8,500.0,15.0,2.5,,68.0,,0.0,0.0,50.0,20.0,20000.0,50.0,50.0,0.5,50.8,480.0,15.25,2.5,"['rough', 'smooth']","['black', 'blue', 'gold', 'grey', 'red', 'sable', 'seal brown', 'silver', 'tan', 'white']",[],"['circular', 'oval', 'rectangle']",[],"['farm', 'garden', 'home', 'outdoor', 'park', 'store']","['affectionate', 'alert', 'friendly', 'loyal', 'playful', 'protective', 'social']",phi3mini_4k_instruct_q4,1107.0
1908,dog,0.5,50.0,500.0,18.0,2.0,0.6,50.8,463.5,22.5,2.0,,,295.15,,,50.0,10.0,25000.0,50.0,40.92,0.6,50.8,500.0,18.19,2.5,"['rough', 'smooth', 'soft']","['black', 'blue', 'cream', 'gold', 'grey', 'red', 'sable', 'seal brown', 'tan', 'white']","['cotton', 'leather', 'nylon', 'polyester', 'wool']","['circular', 'oval', 'rectangle', 'rhombus', 'spiral']",[],"['beach', 'farm', 'home', 'kennel', 'park', 'zoo']","['affectionate', 'friendly', 'intelligent', 'loyal', 'playful', 'protective', 'social']",phi3mini_4k_instruct_q4,1108.0
1909,dog,0.6,50.8,500.0,22.5,2.2,0.5,50.0,500.0,20.5,2.0,,,,,,,10.0,20000.0,50.0,50.0,0.5,50.8,500.0,20.5,1.5,"['rough', 'smooth']","['black', 'blue', 'gold', 'grey', 'red', 'seal brown', 'white']","['cotton', 'leather', 'wool']","['circular', 'oval', 'rectangle']",[],"['home', 'outdoor', 'park', 'store']","['affectionate', 'communicative', 'curious', 'playful', 'social']",phi3mini_4k_instruct_q4,1109.0
1910,dog,0.5,50.8,500.0,24.5,2.5,0.5,50.8,500.0,20.5,2.5,20.0,68.0,298.15,0.0,0.0,50.0,10.0,20000.0,50.0,40.0,0.6,50.0,500.0,18.1,2.5,"['rough', 'smooth']","['black', 'black-and-white', 'blue', 'cream', 'gold', 'grey', 'red', 'seal brown', 'silver', 'tan', 'white']","['cotton', 'leather', 'wool']","['circular', 'oval', 'rectangle']",[],"['beach', 'farm', 'garden', 'home', 'park']","['affectionate', 'alert', 'curious', 'gentle', 'intelligent', 'loyal', 'playful', 'protective', 'social']",phi3mini_4k_instruct_q4,1110.0
1911,dog,0.5,50.0,500.0,15.5,2.0,0.5,50.8,500.0,22.5,2.0,,65.0,295.15,0.0,0.0,50.0,10.0,2271.5,50.0,40.0,0.5,50.8,500.0,18.1,2.5,"['rough', 'smooth', 'soft']","['black', 'black-and-white', 'blue', 'gold', 'red', 'seal brown', 'silver', 'tan', 'white']","['cotton', 'fabric', 'leather', 'wool']","['oval', 'rectangle', 'round']",[],"['backyard', 'beach', 'farm', 'home', 'mountain', 'park', 'street']",[],phi3mini_4k_instruct_q4,1111.0
