concept,height_meters,height_centimeters,height_millimeters,height_inches,height_feet,length_meters,length_centimeters,length_millimeters,length_inches,length_feet,temperature_celsius,temperature_fahrenheit,temperature_kelvin,value_us dollars,value_euros,value_pounds,weight_kilograms,weight_grams,weight_pounds,weight_ounces,width_meters,width_centimeters,width_millimeters,width_inches,width_feet,texture,colour,material,shape,pattern,location,disposition,model_name
car,1.5,150.0,1500.0,59.05511811023622,4.921259842519684,4.5,450.0,4500.0,177.16535433070868,14.763779527559054,35.0,95.0,308.15,30000.0,27272.727272727272,23076.923076923074,1.5,1500.0,3.306936630275666,52.91098608441066,1.8,180.0,1800.0,70.86614173228347,5.905511811023621,"['glossy', 'metallic', 'smooth']",[],"['glass', 'plastic', 'steel']",[],['plain'],"['garage', 'parking lot', 'street']",[],MTurk
car,1.5,150.0,1500.0,59.05511811023622,4.921259842519684,4.5,450.0,4500.0,177.16535433070868,14.763779527559054,25.0,77.0,298.15,30000.0,27272.727272727272,23076.923076923074,1500.0,1500000.0,3306.936630275666,52910.98608441066,1.8,180.0,1800.0,70.86614173228347,5.905511811023621,"['glossy', 'smooth']",[],"['glass', 'metal', 'plastic', 'rubber']",['rectangle'],"['plain', 'striped']","['driveway', 'garage', 'parking lot', 'street']",[],MTurk
motorcycle,1.2,120.0,1200.0,47.24409448818898,3.9370078740157473,2.1,210.0,2100.0,82.67716535433071,6.889763779527558,90.0,194.0,363.15,8000.0,7272.727272727272,6153.846153846153,180.0,180000.0,396.83239563307995,6349.318330129279,0.8,80.0,800.0,31.496062992125985,2.6246719160104988,"['metallic', 'rubbery', 'smooth']",[],"['metal', 'plastic', 'rubber']",[],"['logo', 'plain']","['garage', 'parking lot', 'road']",[],MTurk
motorcycle,1.1,110.00000000000001,1100.0,43.30708661417323,3.608923884514436,2.1,210.0,2100.0,82.67716535433071,6.889763779527558,60.0,140.0,333.15,10000.0,9090.90909090909,7692.3076923076915,200.0,200000.0,440.9248840367555,7054.798144588088,0.8,80.0,800.0,31.496062992125985,2.6246719160104988,"['metallic', 'rubbery', 'smooth']",[],"['aluminium', 'leather', 'plastic', 'rubber', 'steel']",[],['plain'],"['garage', 'highway', 'parking lot', 'street']",[],MTurk
motorcycle,1.2,120.0,1200.0,47.24409448818898,3.9370078740157473,2.1,210.0,2100.0,82.67716535433071,6.889763779527558,90.0,194.0,363.15,9000.0,8181.818181818182,6923.076923076923,200.0,200000.0,440.9248840367555,7054.798144588088,0.8,80.0,800.0,31.496062992125985,2.6246719160104988,"['glossy', 'matted', 'rough', 'smooth']",[],"['leather', 'metal', 'plastic', 'rubber']","['cylindrical', 'plate', 'round']","['logo', 'plain', 'striped']","['driveway', 'garage', 'parking lot', 'street']",[],MTurk
airplane,15.0,1500.0,15000.0,590.5511811023622,49.212598425196845,52.5,5250.0,52500.0,2066.929133858268,172.24409448818895,22.5,72.5,295.65,250.0,227.27272727272725,192.3076923076923,220000.0,220000000.0,485017.37244043103,7760277.959046897,50.0,5000.0,50000.0,1968.5039370078741,164.04199475065616,['smooth'],[],['aluminium'],[],"['camouflage', 'plain', 'striped']",['airfield'],[],MTurk
airplane,12.0,1200.0,12000.0,472.4409448818898,39.370078740157474,35.0,3500.0,35000.0,1377.9527559055118,114.8293963254593,22.0,71.6,295.15,90000000.0,81818181.81818181,69230769.23076923,40000.0,40000000.0,88184.9768073511,1410959.6289176175,36.0,3600.0,36000.0,1417.3228346456694,118.11023622047243,['smooth'],[],['aluminium'],['cylindrical'],['plain'],['airfield'],[],MTurk
airplane,12.0,1200.0,12000.0,472.4409448818898,39.370078740157474,40.0,4000.0,40000.0,1574.8031496062993,131.2335958005249,45.0,113.0,318.15,100000000.0,90909090.9090909,76923076.92307691,40000.0,40000000.0,88184.9768073511,1410959.6289176175,36.0,3600.0,36000.0,1417.3228346456694,118.11023622047243,['smooth'],[],"['aluminium', 'fiber', 'plastic', 'rubber']","['cylindrical', 'rectangle']","['logo', 'plain', 'striped']","['airfield', 'hangar', 'runway', 'sky']",[],MTurk
bus,3.5,350.0,3500.0,137.79527559055117,11.48293963254593,12.0,1200.0,12000.0,472.4409448818898,39.370078740157474,22.0,71.6,295.15,300000.0,272727.2727272727,230769.23076923075,12000.0,12000000.0,26455.49304220533,423287.88867528527,2.5,250.0,2500.0,98.4251968503937,8.202099737532807,"['metallic', 'smooth']",[],"['glass', 'metal', 'rubber']",['rectangle'],"['plain', 'striped']",['road'],['public'],MTurk
bus,3.2,320.0,3200.0,125.98425196850394,10.498687664041995,12.0,1200.0,12000.0,472.4409448818898,39.370078740157474,22.0,71.6,295.15,300000.0,272727.2727272727,230769.23076923075,13000.0,13000000.0,28660.117462389106,458561.8793982257,2.5,250.0,2500.0,98.4251968503937,8.202099737532807,"['rough', 'smooth']",[],"['metal', 'plastic', 'rubber']",['rectangle'],"['logo', 'plain', 'striped']",['street'],[],MTurk
bus,3.2,320.0,3200.0,125.98425196850394,10.498687664041995,12.0,1200.0,12000.0,472.4409448818898,39.370078740157474,22.0,71.6,295.15,350000.0,318181.8181818182,269230.7692307692,13000.0,13000000.0,28660.117462389106,458561.8793982257,2.5,250.0,2500.0,98.4251968503937,8.202099737532807,"['metallic', 'smooth']",[],"['aluminium', 'glass', 'plastic', 'rubber', 'steel']",['rectangle'],['logo'],"['parking lot', 'schoolhouse', 'street']",['public'],MTurk
train,-0.5,-50.0,-500.0,-19.68503937007874,-1.6404199475065615,225.0,22500.0,225000.0,8858.267716535433,738.1889763779527,,,,,,,400000.0,400000000.0,881849.768073511,14109596.289176175,-0.2,-20.0,-200.0,-7.874015748031496,-0.6561679790026247,"['rough', 'smooth']",[],"['metal', 'plastic', 'rubber']","['cylindrical', 'rectangle']","['camouflage', 'plain', 'striped']","['bridge', 'garage', 'kitchen', 'yard']",[],MTurk
train,4.5,450.0,4500.0,177.16535433070868,14.763779527559054,200.0,20000.0,200000.0,7874.0157480314965,656.1679790026246,,,,30000000.0,27272727.272727273,23076923.076923076,400000.0,400000000.0,881849.768073511,14109596.289176175,3.0,300.0,3000.0,118.11023622047244,9.842519685039369,"['rough', 'smooth']",[],"['metal', 'plastic', 'rubber']","['cylindrical', 'rectangle']","['logo', 'plain', 'striped']",['train station'],[],MTurk
train,4.5,450.0,4500.0,177.16535433070868,14.763779527559054,200.0,20000.0,200000.0,7874.0157480314965,656.1679790026246,22.0,71.6,295.15,10.0,9.09090909090909,7.692307692307692,400000.0,400000000.0,881849.768073511,14109596.289176175,3.0,300.0,3000.0,118.11023622047244,9.842519685039369,"['metallic', 'rough', 'smooth']",[],"['glass', 'metal', 'plastic', 'rubber']","['cylindrical', 'rectangle']","['plain', 'striped']","['kitchen', 'yard']",[],MTurk
truck,-0.5,-50.0,-500.0,-19.68503937007874,-1.6404199475065615,9.0,900.0,9000.0,354.33070866141736,29.527559055118108,,,,90000.0,81818.18181818181,69230.76923076922,18500.0,18500000.0,40785.551773399886,652568.8283743982,-0.05,-5.0,-50.0,-1.968503937007874,-0.16404199475065617,"['rough', 'smooth']",[],"['metal', 'plastic', 'rubber']","['cylindrical', 'rectangle']","['plain', 'striped']","['construction site', 'highway', 'kitchen', 'loading dock', 'road', 'room']",[],MTurk
truck,3.5,350.0,3500.0,137.79527559055117,11.48293963254593,6.5,650.0,6500.0,255.90551181102364,21.3254593175853,,,,60000.0,54545.454545454544,46153.84615384615,8000.0,8000000.0,17636.99536147022,282191.92578352353,2.5,250.0,2500.0,98.4251968503937,8.202099737532807,['smooth'],[],['metal'],['rectangle'],['plain'],"['garage', 'road']",[],MTurk
truck,3.0,300.0,3000.0,118.11023622047244,9.842519685039369,6.0,600.0,6000.0,236.2204724409449,19.685039370078737,,,,40000.0,36363.63636363636,30769.230769230766,7000.0,7000000.0,15432.370941286443,246917.93506058308,2.5,250.0,2500.0,98.4251968503937,8.202099737532807,"['metallic', 'smooth']",[],"['glass', 'metal', 'rubber']",['rectangle'],"['plain', 'striped']","['construction site', 'highway', 'road']",[],MTurk
boat,1.5,150.0,1500.0,59.05511811023622,4.921259842519684,5.0,500.0,5000.0,196.8503937007874,16.404199475065614,25.0,77.0,298.15,20000.0,18181.81818181818,15384.615384615383,500.0,500000.0,1102.3122100918888,17636.99536147022,2.0,200.0,2000.0,78.74015748031496,6.561679790026246,"['glossy', 'rough', 'smooth']",[],"['aluminium', 'fabric', 'fiberglass', 'plastic', 'steel', 'wood']",[],"['logo', 'plain']","['beach', 'harbor', 'lake', 'ocean', 'river']",[],MTurk
boat,1.5,150.0,1500.0,59.05511811023622,4.921259842519684,5.0,500.0,5000.0,196.8503937007874,16.404199475065614,30.0,86.0,303.15,10000.0,9090.90909090909,7692.3076923076915,400.0,400000.0,881.849768073511,14109.596289176176,1.8,180.0,1800.0,70.86614173228347,5.905511811023621,"['glossy', 'ribbed', 'smooth']",[],"['aluminium', 'fiberglass', 'wood']","['oval', 'v-shaped']",[],"['harbor', 'lake', 'river']",[],MTurk
boat,1.2,120.0,1200.0,47.24409448818898,3.9370078740157473,5.0,500.0,5000.0,196.8503937007874,16.404199475065614,,,,10000.0,9090.90909090909,7692.3076923076915,500.0,500000.0,1102.3122100918888,17636.99536147022,1.5,150.0,1500.0,59.05511811023622,4.921259842519684,['smooth'],[],"['fiberglass', 'metal', 'wood']",['oval'],"['plain', 'striped']","['lake', 'river']",[],MTurk
traffic light,0.25,25.0,250.0,9.84251968503937,0.8202099737532808,1.2,120.0,1200.0,47.24409448818898,3.9370078740157473,40.0,104.0,313.15,3000.0,2727.272727272727,2307.6923076923076,15.0,15000.0,33.06936630275666,529.1098608441066,0.3,30.0,300.0,11.811023622047244,0.9842519685039368,"['matted', 'rough', 'smooth']",[],"['metal', 'plastic', 'rubber', 'steel']","['cylindrical', 'rectangle']",['plain'],"['highway', 'parking lot']",[],MTurk
traffic light,1.0,100.0,1000.0,39.37007874015748,3.2808398950131235,0.8,80.0,800.0,31.496062992125985,2.6246719160104988,,,,500.0,454.5454545454545,384.6153846153846,15.0,15000.0,33.06936630275666,529.1098608441066,0.3,30.0,300.0,11.811023622047244,0.984251968503937,"['metallic', 'smooth']",[],"['glass', 'metal', 'plastic']","['circular', 'rectangle']",['plain'],[],[],MTurk
traffic light,0.3,30.0,300.0,11.811023622047244,0.984251968503937,1.2,120.0,1200.0,47.24409448818898,3.9370078740157473,,,,3000.0,2727.272727272727,2307.6923076923076,30.0,30000.0,66.13873260551333,1058.2197216882132,0.35000000000000003,35.0,350.0,13.779527559055119,1.1482939632545932,"['rough', 'smooth']",['or'],"['metal', 'plastic', 'steel']","['cylindrical', 'rectangle']",['plain'],"['crosswalk', 'highway', 'parking lot', 'street']",[],MTurk
fire hydrant,,,,,,,,,,,,,,,,,,,,,,,,,,['rough'],[],['metal'],['cylindrical'],[],['kitchen'],[],MTurk
fire hydrant,0.75,75.0,750.0,29.52755905511811,2.4606299212598426,0.4,40.0,400.0,15.748031496062993,1.3123359580052494,,,,1500.0,1363.6363636363635,1153.8461538461538,150.0,150000.0,330.69366302756663,5291.098608441066,0.45,45.0,450.0,17.716535433070867,1.4763779527559056,"['rough', 'smooth']",[],['metal'],"['cylindrical', 'round']",['plain'],"['parking lot', 'sidewalk', 'street']",[],MTurk
fire hydrant,0.75,75.0,750.0,29.52755905511811,2.4606299212598426,0.5,50.0,500.0,19.68503937007874,1.6404199475065617,,,,1500.0,1363.6363636363635,1153.8461538461538,70.0,70000.0,154.32370941286442,2469.1793506058307,0.45,45.0,450.0,17.716535433070867,1.4763779527559056,"['rough', 'smooth']",[],['metal'],['cylindrical'],['plain'],"['indoor', 'road', 'sidewalk', 'street']",[],MTurk
stop sign,0.76,76.0,760.0,29.921259842519685,2.493438320209974,0.76,76.0,760.0,29.921259842519685,2.493438320209974,,,,100.0,90.9090909090909,76.92307692307692,2.5,2500.0,5.511561050459443,88.18497680735109,0.76,76.0,760.0,29.921259842519685,2.493438320209974,['smooth'],[],"['aluminium', 'plastic', 'steel']",['octagon'],['plain'],"['crosswalk', 'driveway', 'parking lot', 'street']",[],MTurk
stop sign,2.1,210.0,2100.0,82.67716535433071,6.889763779527558,0.6,60.0,600.0,23.62204724409449,1.968503937007874,35.0,95.0,308.15,75.0,68.18181818181817,57.692307692307686,2.5,2500.0,5.511561050459443,88.18497680735109,0.6,60.0,600.0,23.62204724409449,1.968503937007874,['smooth'],[],['metal'],['octagon'],['plain'],"['driveway', 'parking lot', 'road', 'street']",[],MTurk
stop sign,2.3000000000000003,230.0,2300.0,90.55118110236221,7.545931758530184,0.6,60.0,600.0,23.62204724409449,1.968503937007874,,,,150.0,136.36363636363635,115.38461538461537,3.0,3000.0,6.613873260551332,105.82197216882132,0.6,60.0,600.0,23.62204724409449,1.968503937007874,['smooth'],[],['metal'],['octagon'],['plain'],['parking lot'],[],MTurk
parking meter,0.2,20.0,200.0,7.874015748031496,0.6561679790026247,0.15,15.0,150.0,5.905511811023622,0.4921259842519685,-9.444444444444445,15.0,263.7055555555555,500.0,454.5454545454545,384.6153846153846,30.0,30000.0,66.13873260551333,1058.2197216882132,0.15,15.0,150.0,5.905511811023622,0.4921259842519685,"['rough', 'smooth']",[],"['metal', 'plastic']","['cylindrical', 'rectangle']","['plain', 'striped']","['parking lot', 'sidewalk', 'street']",[],MTurk
parking meter,1.3,130.0,1300.0,51.181102362204726,4.2650918635170605,0.2,20.0,200.0,7.874015748031496,0.6561679790026247,35.0,95.0,308.15,500.0,454.5454545454545,384.6153846153846,25.0,25000.0,55.115610504594436,881.849768073511,0.15,15.0,150.0,5.905511811023622,0.4921259842519685,"['metallic', 'rough', 'smooth']",[],"['glass', 'metal', 'plastic']","['cylindrical', 'rectangle']",[],"['parking lot', 'sidewalk', 'street']",[],MTurk
parking meter,1.3,130.0,1300.0,51.181102362204726,4.2650918635170605,,,,,,,,,500.0,454.5454545454545,384.6153846153846,30.0,30000.0,66.13873260551333,1058.2197216882132,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,"['matted', 'rough', 'smooth']",[],"['metal', 'plastic']","['cylindrical', 'dome', 'rectangle']",['plain'],"['parking lot', 'sidewalk', 'street']",[],MTurk
bench,0.45,45.0,450.0,17.716535433070867,1.4763779527559056,1.5,150.0,1500.0,59.05511811023622,4.921259842519684,,,,150.0,136.36363636363635,115.38461538461537,25.0,25000.0,55.115610504594436,881.849768073511,0.4,40.0,400.0,15.748031496062993,1.3123359580052494,['smooth'],[],['wood'],[],[],['gym'],[],MTurk
bench,0.45,45.0,450.0,17.716535433070867,1.4763779527559056,1.5,150.0,1500.0,59.05511811023622,4.921259842519685,30.0,86.0,303.15,120.0,109.0909090909091,92.30769230769229,25.0,25000.0,55.11561050459444,881.8497680735111,0.4,40.0,400.0,15.748031496062993,1.3123359580052494,"['rough', 'smooth']",[],"['metal', 'plastic', 'wood']",['rectangle'],['plain'],"['garden', 'park']",[],MTurk
bench,0.45,45.0,450.0,17.716535433070867,1.4763779527559053,1.5,150.0,1500.0,59.05511811023622,4.921259842519684,,,,100.0,90.9090909090909,76.92307692307692,25.0,25000.0,55.115610504594436,881.849768073511,0.4,40.0,400.0,15.748031496062993,1.3123359580052494,"['rough', 'smooth']",[],"['concrete', 'metal', 'plastic', 'wood']","['l-shaped', 'rectangle']","['perforated', 'plain']","['garden', 'gym', 'park', 'schoolhouse']",[],MTurk
bird,0.06,6.0,60.0,2.362204724409449,0.19685039370078738,0.3,30.0,300.0,11.811023622047244,0.984251968503937,20.0,68.0,293.15,10.0,9.09090909090909,7.692307692307692,5.0,5000.0,11.023122100918886,176.36995361470218,0.2,20.0,200.0,7.874015748031496,0.6561679790026247,['smooth'],[],[],['rectangle'],['plain'],['garden'],[],MTurk
bird,0.15,15.0,150.0,5.905511811023622,0.4921259842519685,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,41.0,105.8,314.15,20.0,18.18181818181818,15.384615384615383,0.3,300.0,0.6613873260551333,10.582197216882133,0.5,50.0,500.0,19.68503937007874,1.6404199475065617,"['smooth', 'soft']",[],"['bone', 'flesh']",[],"['plain', 'striped']",['sky'],[],MTurk
bird,0.15,15.0,150.0,5.905511811023622,0.4921259842519685,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,41.0,105.8,314.15,100.0,90.9090909090909,76.92307692307692,0.25,250.0,0.5511561050459444,8.81849768073511,0.4,40.0,400.0,15.748031496062993,1.3123359580052494,['smooth'],[],[],"['claw', 'oval']","['plain', 'spotted', 'striped']","['forest', 'rooftop', 'sky', 'zoo']",[],MTurk
cat,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,0.46,46.0,460.0,18.11023622047244,1.5091863517060367,38.5,101.3,311.65,75.0,68.18181818181817,57.692307692307686,4.5,4500.0,9.920809890826998,158.73295825323197,0.12,12.0,120.0,4.724409448818898,0.39370078740157477,"['rough', 'soft']",[],"['bone', 'flesh', 'fur', 'skin']","['cylindrical', 'oval']","['plain', 'spotted', 'striped']","['backyard', 'bedroom', 'garage', 'kitchen', 'living room']","['emotional', 'social']",MTurk
cat,0.25,25.0,250.0,9.84251968503937,0.8202099737532808,0.5,50.0,500.0,19.68503937007874,1.6404199475065615,38.5,101.3,311.65,100.0,90.9090909090909,76.92307692307692,4.5,4500.0,9.920809890826998,158.73295825323197,0.2,20.0,200.0,7.874015748031496,0.6561679790026247,"['smooth', 'soft']",[],"['bone', 'fur', 'skin']",['round'],"['plain', 'spotted', 'striped']","['garden', 'home']",['emotional'],MTurk
cat,,,,,,,,,,,,,,,,,,,,,,,,,,"['rough', 'smooth']",['or'],"['metal', 'plastic']",[],"['plain', 'striped']",['garage'],[],MTurk
dog,0.5,50.0,500.0,19.68503937007874,1.6404199475065617,0.6,60.0,600.0,23.62204724409449,1.968503937007874,38.5,101.3,311.65,500.0,454.5454545454545,384.6153846153846,15.0,15000.0,33.06936630275666,529.1098608441066,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,"['rough', 'smooth']",[],[],[],"['plain', 'spotted', 'striped']","['home', 'park', 'yard']",[],MTurk
dog,0.5,50.0,500.0,19.68503937007874,1.6404199475065617,0.9,90.0,900.0,35.43307086614173,2.952755905511811,38.5,101.3,311.65,800.0,727.2727272727273,615.3846153846154,25.0,25000.0,55.115610504594436,881.849768073511,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,"['rough', 'smooth']",[],[],['round'],"['plain', 'spotted', 'striped']","['home', 'kennel', 'park', 'yard']",[],MTurk
dog,0.6,60.0,600.0,23.62204724409449,1.968503937007874,0.6,60.0,600.0,23.62204724409449,1.968503937007874,38.0,100.4,311.15,600.0,545.4545454545454,461.5384615384615,30.0,30000.0,66.13873260551333,1058.2197216882132,0.2,20.0,200.0,7.874015748031496,0.6561679790026247,['smooth'],[],['fur'],['rectangle'],['plain'],['kennel'],[],MTurk
horse,1.6,160.0,1600.0,62.99212598425197,5.2493438320209975,2.4,240.0,2400.0,94.48818897637796,7.8740157480314945,38.0,100.4,311.15,5000.0,4545.454545454545,3846.1538461538457,500.0,500000.0,1102.3122100918888,17636.99536147022,0.6,60.0,600.0,23.62204724409449,1.9685039370078736,"['rough', 'smooth']",['or'],[],[],"['plain', 'spotted', 'striped']","['farm', 'pasture', 'schoolhouse', 'stable']",[],MTurk
horse,1.6,160.0,1600.0,62.99212598425197,5.2493438320209975,2.4,240.0,2400.0,94.48818897637796,7.8740157480314945,38.0,100.4,311.15,3000.0,2727.272727272727,2307.6923076923076,500.0,500000.0,1102.3122100918888,17636.99536147022,0.6,60.0,600.0,23.62204724409449,1.9685039370078736,"['rough', 'smooth']",['or'],[],[],"['plain', 'spotted', 'striped']","['countryside', 'farm', 'pasture', 'schoolhouse', 'stable']",[],MTurk
horse,1.5748,157.48,1574.8,62.0,5.166666666666666,2.5908,259.08,2590.8,102.00000000000001,8.5,37.5,99.5,310.65,6500.0,5909.090909090909,5000.0,135.0,135000.0,297.62429672480994,4761.988747596959,0.8382000000000001,83.82000000000001,838.2,33.00000000000001,2.75,[],[],[],[],['plain'],['stable'],[],MTurk
sheep,0.75,75.0,750.0,29.52755905511811,2.460629921259842,1.2,120.0,1200.0,47.24409448818898,3.9370078740157473,39.0,102.2,312.15,150.0,136.36363636363635,115.38461538461537,70.0,70000.0,154.32370941286442,2469.1793506058307,0.4,40.0,400.0,15.748031496062993,1.3123359580052494,"['rough', 'smooth']",[],['flesh'],"['cylindrical', 'oval', 'round']","['plain', 'spotted']","['countryside', 'farm', 'pasture']",[],MTurk
