model,concept,domain,ctx_true_mean,ctx_true_std,runs
llava:7b,dog,weight,0.25,0.5,4
llava:7b,donut,colour,0.3333333333333333,0.5163977794943223,6
llava:7b,donut,context,0.16666666666666666,0.408248290463863,6
llava:7b,donut,disposition,0.0,0.0,6
llava:7b,donut,function,0.3333333333333333,0.5163977794943222,6
llava:7b,donut,location,0.16666666666666666,0.408248290463863,6
llava:7b,donut,material,0.0,0.0,6
llava:7b,donut,pattern,0.0,0.0,6
llava:7b,donut,scenario,0.16666666666666666,0.408248290463863,6
llava:7b,donut,shape,1.0,0.0,6
llava:7b,donut,size,0.6666666666666666,0.5163977794943222,6
llava:7b,donut,temperature,0.0,0.0,6
llava:7b,donut,texture,0.6666666666666666,0.5163977794943222,6
llava:7b,donut,value,0.0,0.0,6
llava:7b,donut,weight,0.0,0.0,6
llava:7b,elephant,colour,0.0,0.0,7
llava:7b,elephant,context,0.7142857142857143,0.4879500364742666,7
llava:7b,elephant,disposition,0.2857142857142857,0.4879500364742666,7
llava:7b,elephant,function,0.14285714285714285,0.37796447300922725,7
llava:7b,elephant,location,0.7142857142857143,0.4879500364742666,7
llava:7b,elephant,material,0.0,0.0,7
llava:7b,elephant,pattern,0.0,0.0,7
llava:7b,elephant,scenario,0.14285714285714285,0.37796447300922725,7
llava:7b,elephant,shape,0.8571428571428571,0.37796447300922725,7
llava:7b,elephant,size,1.0,0.0,7
llava:7b,elephant,temperature,0.0,0.0,7
llava:7b,elephant,texture,0.0,0.0,7
llava:7b,elephant,value,0.0,0.0,7
llava:7b,elephant,weight,0.14285714285714285,0.37796447300922725,7
llava:7b,fire hydrant,colour,0.0,0.0,6
llava:7b,fire hydrant,context,0.8333333333333334,0.408248290463863,6
llava:7b,fire hydrant,disposition,0.0,0.0,6
llava:7b,fire hydrant,function,1.0,0.0,6
llava:7b,fire hydrant,location,1.0,0.0,6
llava:7b,fire hydrant,material,1.0,0.0,6
llava:7b,fire hydrant,pattern,0.0,0.0,6
llava:7b,fire hydrant,scenario,0.0,0.0,6
llava:7b,fire hydrant,shape,1.0,0.0,6
llava:7b,fire hydrant,size,0.8333333333333334,0.408248290463863,6
llava:7b,fire hydrant,temperature,0.0,0.0,6
llava:7b,fire hydrant,texture,0.0,0.0,6
llava:7b,fire hydrant,value,0.0,0.0,6
llava:7b,fire hydrant,weight,0.16666666666666666,0.408248290463863,6
llava:7b,fork,colour,0.0,0.0,7
llava:7b,fork,context,0.5714285714285714,0.5345224838248488,7
llava:7b,fork,disposition,0.0,0.0,7
llava:7b,fork,function,1.0,0.0,7
llava:7b,fork,location,0.7142857142857143,0.4879500364742666,7
llava:7b,fork,material,0.8571428571428571,0.37796447300922725,7
llava:7b,fork,pattern,0.0,0.0,7
llava:7b,fork,scenario,0.0,0.0,7
llava:7b,fork,shape,0.8571428571428571,0.37796447300922725,7
llava:7b,fork,size,0.5714285714285714,0.5345224838248488,7
llava:7b,fork,temperature,0.0,0.0,7
llava:7b,fork,texture,0.0,0.0,7
llava:7b,fork,value,0.0,0.0,7
llava:7b,fork,weight,0.14285714285714285,0.37796447300922725,7
llava:7b,frisbee,colour,0.0,0.0,8
llava:7b,frisbee,context,0.625,0.5175491695067657,8
llava:7b,frisbee,disposition,0.0,0.0,8
llava:7b,frisbee,function,1.0,0.0,8
llava:7b,frisbee,location,0.5,0.5345224838248488,8
llava:7b,frisbee,material,1.0,0.0,8
llava:7b,frisbee,pattern,0.0,0.0,8
llava:7b,frisbee,scenario,0.125,0.3535533905932738,8
llava:7b,frisbee,shape,1.0,0.0,8
llava:7b,frisbee,size,1.0,0.0,8
llava:7b,frisbee,temperature,0.0,0.0,8
llava:7b,frisbee,texture,0.0,0.0,8
llava:7b,frisbee,value,0.0,0.0,8
llava:7b,frisbee,weight,0.75,0.4629100498862757,8
llava:7b,giraffe,colour,0.0,0.0,10
llava:7b,giraffe,context,0.2,0.4216370213557839,10
llava:7b,giraffe,disposition,0.0,0.0,10
llava:7b,giraffe,function,0.0,0.0,10
llava:7b,giraffe,location,0.9,0.31622776601683794,10
llava:7b,giraffe,material,0.0,0.0,10
llava:7b,giraffe,pattern,1.0,0.0,10
llava:7b,giraffe,scenario,0.0,0.0,10
llava:7b,giraffe,shape,0.3,0.48304589153964794,10
llava:7b,giraffe,size,1.0,0.0,10
llava:7b,giraffe,temperature,0.0,0.0,10
llava:7b,giraffe,texture,0.0,0.0,10
llava:7b,giraffe,value,0.0,0.0,10
llava:7b,giraffe,weight,0.0,0.0,10
llava:7b,hair drier,colour,0.0,0.0,4
llava:7b,hair drier,context,0.25,0.5,4
llava:7b,hair drier,disposition,0.0,0.0,4
llava:7b,hair drier,function,1.0,0.0,4
llava:7b,hair drier,location,0.25,0.5,4
llava:7b,hair drier,material,0.0,0.0,4
llava:7b,hair drier,pattern,0.0,0.0,4
llava:7b,hair drier,scenario,0.0,0.0,4
llava:7b,hair drier,shape,0.5,0.5773502691896257,4
llava:7b,hair drier,size,0.75,0.5,4
llava:7b,hair drier,temperature,0.75,0.5,4
llava:7b,hair drier,texture,0.25,0.5,4
llava:7b,hair drier,value,0.0,0.0,4
llava:7b,hair drier,weight,0.0,0.0,4
llava:7b,handbag,colour,0.0,0.0,6
llava:7b,handbag,context,0.16666666666666666,0.408248290463863,6
llava:7b,handbag,disposition,0.0,0.0,6
llava:7b,handbag,function,1.0,0.0,6
llava:7b,handbag,location,0.5,0.5477225575051661,6
llava:7b,handbag,material,0.8333333333333334,0.408248290463863,6
llava:7b,handbag,pattern,0.16666666666666666,0.408248290463863,6
llava:7b,handbag,scenario,0.0,0.0,6
llava:7b,handbag,shape,0.6666666666666666,0.5163977794943222,6
llava:7b,handbag,size,1.0,0.0,6
llava:7b,handbag,temperature,0.0,0.0,6
llava:7b,handbag,texture,0.16666666666666666,0.408248290463863,6
llava:7b,handbag,value,0.6666666666666666,0.5163977794943222,6
llava:7b,handbag,weight,0.3333333333333333,0.5163977794943223,6
llava:7b,horse,colour,0.0,0.0,10
llava:7b,horse,context,0.8,0.4216370213557839,10
llava:7b,horse,disposition,0.1,0.31622776601683794,10
llava:7b,horse,function,0.8,0.4216370213557839,10
llava:7b,horse,location,0.6,0.5163977794943222,10
llava:7b,horse,material,0.0,0.0,10
llava:7b,horse,pattern,0.0,0.0,10
llava:7b,horse,scenario,0.2,0.4216370213557839,10
llava:7b,horse,shape,0.5,0.5270462766947299,10
llava:7b,horse,size,0.7,0.48304589153964794,10
llava:7b,horse,temperature,0.0,0.0,10
llava:7b,horse,texture,0.1,0.31622776601683794,10
llava:7b,horse,value,0.0,0.0,10
llava:7b,horse,weight,0.4,0.5163977794943222,10
llava:7b,hot dog,colour,0.0,0.0,2
llava:7b,hot dog,context,0.5,0.7071067811865476,2
llava:7b,hot dog,disposition,0.0,0.0,2
llava:7b,hot dog,function,1.0,0.0,2
llava:7b,hot dog,location,0.0,0.0,2
llava:7b,hot dog,material,0.5,0.7071067811865476,2
llava:7b,hot dog,pattern,0.0,0.0,2
llava:7b,hot dog,scenario,0.0,0.0,2
llava:7b,hot dog,shape,1.0,0.0,2
llava:7b,hot dog,size,1.0,0.0,2
llava:7b,hot dog,temperature,1.0,0.0,2
llava:7b,hot dog,texture,1.0,0.0,2
llava:7b,hot dog,value,0.0,0.0,2
llava:7b,hot dog,weight,0.0,0.0,2
llava:7b,keyboard,colour,0.07142857142857142,0.2672612419124244,14
llava:7b,keyboard,context,0.6428571428571429,0.4972451580988469,14
llava:7b,keyboard,disposition,0.0,0.0,14
llava:7b,keyboard,function,1.0,0.0,14
llava:7b,keyboard,location,0.7857142857142857,0.42581531362632014,14
llava:7b,keyboard,material,0.5714285714285714,0.5135525910130955,14
llava:7b,keyboard,pattern,0.07142857142857142,0.26726124191242434,14
llava:7b,keyboard,scenario,0.2857142857142857,0.46880723093849547,14
llava:7b,keyboard,shape,0.6428571428571429,0.4972451580988469,14
llava:7b,keyboard,size,0.6428571428571429,0.4972451580988469,14
llava:7b,keyboard,temperature,0.0,0.0,14
llava:7b,keyboard,texture,0.07142857142857142,0.26726124191242434,14
llava:7b,keyboard,value,0.0,0.0,14
llava:7b,keyboard,weight,0.07142857142857142,0.26726124191242434,14
llava:7b,kite,colour,0.0,0.0,10
llava:7b,kite,context,0.3,0.48304589153964794,10
llava:7b,kite,disposition,0.0,0.0,10
llava:7b,kite,function,1.0,0.0,10
llava:7b,kite,location,0.9,0.31622776601683794,10
llava:7b,kite,material,0.8,0.4216370213557839,10
llava:7b,kite,pattern,0.0,0.0,10
llava:7b,kite,scenario,0.2,0.4216370213557839,10
llava:7b,kite,shape,0.5,0.5270462766947299,10
llava:7b,kite,size,0.6,0.5163977794943222,10
llava:7b,kite,temperature,0.0,0.0,10
llava:7b,kite,texture,0.2,0.4216370213557839,10
llava:7b,kite,value,0.0,0.0,10
llava:7b,kite,weight,0.4,0.5163977794943222,10
llava:7b,knife,colour,0.0,0.0,5
llava:7b,knife,context,0.6,0.5477225575051661,5
llava:7b,knife,disposition,0.0,0.0,5
llava:7b,knife,function,1.0,0.0,5
llava:7b,knife,location,0.4,0.5477225575051661,5
llava:7b,knife,material,1.0,0.0,5
llava:7b,knife,pattern,0.0,0.0,5
llava:7b,knife,scenario,0.0,0.0,5
llava:7b,knife,shape,1.0,0.0,5
llava:7b,knife,size,1.0,0.0,5
llava:7b,knife,temperature,0.0,0.0,5
llava:7b,knife,texture,0.0,0.0,5
llava:7b,knife,value,0.0,0.0,5
llava:7b,knife,weight,0.4,0.5477225575051661,5
llava:7b,microwave,colour,0.0,0.0,11
llava:7b,microwave,context,0.7272727272727273,0.4670993664969138,11
llava:7b,microwave,disposition,0.0,0.0,11
llava:7b,microwave,function,1.0,0.0,11
llava:7b,microwave,location,0.9090909090909091,0.30151134457776363,11
llava:7b,microwave,material,0.7272727272727273,0.4670993664969138,11
llava:7b,microwave,pattern,0.0,0.0,11
llava:7b,microwave,scenario,0.0,0.0,11
llava:7b,microwave,shape,0.09090909090909091,0.30151134457776363,11
llava:7b,microwave,size,0.5454545454545454,0.5222329678670935,11
llava:7b,microwave,temperature,0.7272727272727273,0.4670993664969138,11
llava:7b,microwave,texture,0.0,0.0,11
llava:7b,microwave,value,0.0,0.0,11
llava:7b,microwave,weight,0.18181818181818182,0.4045199174779453,11
llava:7b,motorcycle,colour,0.0,0.0,4
llava:7b,motorcycle,context,0.75,0.5,4
llava:7b,motorcycle,disposition,0.0,0.0,4
llava:7b,motorcycle,function,1.0,0.0,4
llava:7b,motorcycle,location,0.75,0.5,4
llava:7b,motorcycle,material,1.0,0.0,4
llava:7b,motorcycle,pattern,0.0,0.0,4
llava:7b,motorcycle,scenario,0.0,0.0,4
llava:7b,motorcycle,shape,0.75,0.5,4
llava:7b,motorcycle,size,1.0,0.0,4
llava:7b,motorcycle,temperature,0.0,0.0,4
llava:7b,motorcycle,texture,0.0,0.0,4
llava:7b,motorcycle,value,0.0,0.0,4
llava:7b,motorcycle,weight,1.0,0.0,4
llava:7b,mouse,colour,0.14285714285714285,0.37796447300922725,7
llava:7b,mouse,context,0.5714285714285714,0.5345224838248488,7
llava:7b,mouse,disposition,0.0,0.0,7
llava:7b,mouse,function,1.0,0.0,7
llava:7b,mouse,location,0.5714285714285714,0.5345224838248488,7
llava:7b,mouse,material,0.14285714285714285,0.37796447300922725,7
llava:7b,mouse,pattern,0.0,0.0,7
llava:7b,mouse,scenario,0.0,0.0,7
llava:7b,mouse,shape,0.7142857142857143,0.4879500364742666,7
llava:7b,mouse,size,0.42857142857142855,0.5345224838248488,7
llava:7b,mouse,temperature,0.0,0.0,7
llava:7b,mouse,texture,0.2857142857142857,0.48795003647426666,7
llava:7b,mouse,value,0.0,0.0,7
llava:7b,mouse,weight,0.2857142857142857,0.48795003647426666,7
llava:7b,orange,colour,1.0,0.0,3
llava:7b,orange,context,0.3333333333333333,0.5773502691896258,3
llava:7b,orange,disposition,0.0,0.0,3
llava:7b,orange,function,0.0,0.0,3
llava:7b,orange,location,0.6666666666666666,0.5773502691896258,3
llava:7b,orange,material,0.0,0.0,3
llava:7b,orange,pattern,0.0,0.0,3
llava:7b,orange,scenario,0.0,0.0,3
llava:7b,orange,shape,0.3333333333333333,0.5773502691896258,3
llava:7b,orange,size,0.6666666666666666,0.5773502691896258,3
llava:7b,orange,temperature,0.0,0.0,3
llava:7b,orange,texture,0.0,0.0,3
llava:7b,orange,value,0.0,0.0,3
llava:7b,orange,weight,0.0,0.0,3
llava:7b,oven,colour,0.2,0.4472135954999579,5
llava:7b,oven,context,0.2,0.447213595499958,5
llava:7b,oven,disposition,0.0,0.0,5
llava:7b,oven,function,1.0,0.0,5
llava:7b,oven,location,0.8,0.4472135954999579,5
llava:7b,oven,material,0.6,0.5477225575051661,5
llava:7b,oven,pattern,0.0,0.0,5
llava:7b,oven,scenario,0.0,0.0,5
llava:7b,oven,shape,0.6,0.5477225575051661,5
llava:7b,oven,size,0.8,0.4472135954999579,5
llava:7b,oven,temperature,1.0,0.0,5
llava:7b,oven,texture,0.0,0.0,5
llava:7b,oven,value,0.0,0.0,5
llava:7b,oven,weight,0.0,0.0,5
llava:7b,parking meter,colour,0.0,0.0,10
llava:7b,parking meter,context,0.8,0.4216370213557839,10
llava:7b,parking meter,disposition,0.0,0.0,10
llava:7b,parking meter,function,1.0,0.0,10
llava:7b,parking meter,location,1.0,0.0,10
llava:7b,parking meter,material,0.4,0.5163977794943222,10
llava:7b,parking meter,pattern,0.0,0.0,10
llava:7b,parking meter,scenario,0.3,0.48304589153964794,10
llava:7b,parking meter,shape,0.2,0.4216370213557839,10
llava:7b,parking meter,size,0.2,0.4216370213557839,10
llava:7b,parking meter,temperature,0.0,0.0,10
llava:7b,parking meter,texture,0.0,0.0,10
llava:7b,parking meter,value,0.1,0.31622776601683794,10
llava:7b,parking meter,weight,0.0,0.0,10
llava:7b,person,colour,0.0,0.0,10
llava:7b,person,context,1.0,0.0,10
llava:7b,person,disposition,0.7,0.48304589153964794,10
llava:7b,person,function,0.2,0.4216370213557839,10
llava:7b,person,location,0.8,0.4216370213557839,10
llava:7b,person,material,0.0,0.0,10
llava:7b,person,pattern,0.0,0.0,10
llava:7b,person,scenario,0.5,0.5270462766947299,10
llava:7b,person,shape,0.2,0.42163702135578396,10
llava:7b,person,size,0.6,0.5163977794943222,10
llava:7b,person,temperature,0.0,0.0,10
llava:7b,person,texture,0.0,0.0,10
llava:7b,person,value,0.4,0.5163977794943222,10
llava:7b,person,weight,0.2,0.4216370213557839,10
llava:7b,pizza,colour,0.07142857142857142,0.2672612419124244,14
llava:7b,pizza,context,0.42857142857142855,0.5135525910130955,14
llava:7b,pizza,disposition,0.0,0.0,14
llava:7b,pizza,function,0.7142857142857143,0.4688072309384954,14
llava:7b,pizza,location,0.35714285714285715,0.4972451580988469,14
llava:7b,pizza,material,0.6428571428571429,0.4972451580988469,14
llava:7b,pizza,pattern,0.0,0.0,14
llava:7b,pizza,scenario,0.0,0.0,14
llava:7b,pizza,shape,0.7857142857142857,0.4258153136263201,14
llava:7b,pizza,size,0.7142857142857143,0.4688072309384954,14
llava:7b,pizza,temperature,0.42857142857142855,0.5135525910130955,14
llava:7b,pizza,texture,0.9285714285714286,0.2672612419124244,14
llava:7b,pizza,value,0.0,0.0,14
llava:7b,pizza,weight,0.0,0.0,14
llava:7b,potted plant,colour,0.0,0.0,6
llava:7b,potted plant,context,0.8333333333333334,0.408248290463863,6
llava:7b,potted plant,disposition,0.0,0.0,6
llava:7b,potted plant,function,0.8333333333333334,0.408248290463863,6
llava:7b,potted plant,location,0.8333333333333334,0.408248290463863,6
llava:7b,potted plant,material,0.5,0.5477225575051661,6
llava:7b,potted plant,pattern,0.0,0.0,6
llava:7b,potted plant,scenario,0.3333333333333333,0.5163977794943223,6
llava:7b,potted plant,shape,0.3333333333333333,0.5163977794943222,6
llava:7b,potted plant,size,0.3333333333333333,0.5163977794943223,6
llava:7b,potted plant,temperature,0.5,0.5477225575051661,6
llava:7b,potted plant,texture,0.0,0.0,6
llava:7b,potted plant,value,0.0,0.0,6
llava:7b,potted plant,weight,0.0,0.0,6
llava:7b,refrigerator,colour,0.07692307692307693,0.2773500981126145,13
llava:7b,refrigerator,context,0.5384615384615384,0.5188745216627708,13
llava:7b,refrigerator,disposition,0.0,0.0,13
llava:7b,refrigerator,function,1.0,0.0,13
llava:7b,refrigerator,location,0.7692307692307693,0.4385290096535146,13
llava:7b,refrigerator,material,0.6153846153846154,0.5063696835418333,13
llava:7b,refrigerator,pattern,0.0,0.0,13
llava:7b,refrigerator,scenario,0.0,0.0,13
llava:7b,refrigerator,shape,0.15384615384615385,0.37553380809940534,13
llava:7b,refrigerator,size,0.7692307692307693,0.4385290096535146,13
llava:7b,refrigerator,temperature,1.0,0.0,13
llava:7b,refrigerator,texture,0.0,0.0,13
llava:7b,refrigerator,value,0.0,0.0,13
llava:7b,refrigerator,weight,0.07692307692307693,0.2773500981126145,13
llava:7b,remote,colour,0.0,0.0,6
llava:7b,remote,context,0.8333333333333334,0.408248290463863,6
llava:7b,remote,disposition,0.0,0.0,6
llava:7b,remote,function,1.0,0.0,6
llava:7b,remote,location,0.5,0.5477225575051662,6
llava:7b,remote,material,0.5,0.5477225575051662,6
llava:7b,remote,pattern,0.0,0.0,6
llava:7b,remote,scenario,0.16666666666666666,0.408248290463863,6
llava:7b,remote,shape,0.3333333333333333,0.5163977794943222,6
llava:7b,remote,size,0.16666666666666666,0.408248290463863,6
llava:7b,remote,temperature,0.0,0.0,6
llava:7b,remote,texture,0.0,0.0,6
llava:7b,remote,value,0.0,0.0,6
llava:7b,remote,weight,0.0,0.0,6
llava:7b,sandwich,colour,0.0,0.0,10
llava:7b,sandwich,context,0.3,0.48304589153964794,10
llava:7b,sandwich,disposition,0.0,0.0,10
llava:7b,sandwich,function,0.9,0.31622776601683794,10
llava:7b,sandwich,location,0.2,0.4216370213557839,10
llava:7b,sandwich,material,0.5,0.5270462766947299,10
llava:7b,sandwich,pattern,0.0,0.0,10
llava:7b,sandwich,scenario,0.2,0.42163702135578396,10
llava:7b,sandwich,shape,0.8,0.4216370213557839,10
llava:7b,sandwich,size,0.7,0.48304589153964794,10
llava:7b,sandwich,temperature,0.2,0.42163702135578396,10
llava:7b,sandwich,texture,0.7,0.48304589153964794,10
llava:7b,sandwich,value,0.0,0.0,10
llava:7b,sandwich,weight,0.2,0.42163702135578396,10
llava:7b,scissors,colour,0.0,0.0,5
llava:7b,scissors,context,0.6,0.5477225575051661,5
llava:7b,scissors,disposition,0.0,0.0,5
llava:7b,scissors,function,1.0,0.0,5
llava:7b,scissors,location,0.4,0.5477225575051661,5
llava:7b,scissors,material,1.0,0.0,5
llava:7b,scissors,pattern,0.0,0.0,5
llava:7b,scissors,scenario,0.0,0.0,5
llava:7b,scissors,shape,1.0,0.0,5
llava:7b,scissors,size,0.8,0.4472135954999579,5
llava:7b,scissors,temperature,0.0,0.0,5
llava:7b,scissors,texture,0.0,0.0,5
llava:7b,scissors,value,0.0,0.0,5
llava:7b,scissors,weight,0.2,0.447213595499958,5
llava:7b,sheep,colour,0.16666666666666666,0.38924947208076144,12
llava:7b,sheep,context,0.5,0.5222329678670935,12
llava:7b,sheep,disposition,0.16666666666666666,0.38924947208076144,12
llava:7b,sheep,function,0.5,0.5222329678670935,12
llava:7b,sheep,location,0.4166666666666667,0.5149286505444373,12
llava:7b,sheep,material,0.25,0.4522670168666455,12
llava:7b,sheep,pattern,0.0,0.0,12
llava:7b,sheep,scenario,0.08333333333333333,0.28867513459481287,12
llava:7b,sheep,shape,0.25,0.4522670168666455,12
llava:7b,sheep,size,0.75,0.4522670168666455,12
llava:7b,sheep,temperature,0.0,0.0,12
llava:7b,sheep,texture,0.75,0.4522670168666455,12
llava:7b,sheep,value,0.25,0.4522670168666455,12
llava:7b,sheep,weight,0.25,0.45226701686664544,12
llava:7b,sink,colour,0.0,0.0,6
llava:7b,sink,context,0.5,0.5477225575051661,6
llava:7b,sink,disposition,0.0,0.0,6
llava:7b,sink,function,1.0,0.0,6
llava:7b,sink,location,1.0,0.0,6
llava:7b,sink,material,0.8333333333333334,0.408248290463863,6
llava:7b,sink,pattern,0.0,0.0,6
llava:7b,sink,scenario,0.0,0.0,6
llava:7b,sink,shape,0.6666666666666666,0.5163977794943222,6
llava:7b,sink,size,0.5,0.5477225575051661,6
llava:7b,sink,temperature,0.0,0.0,6
llava:7b,sink,texture,0.0,0.0,6
llava:7b,sink,value,0.0,0.0,6
llava:7b,sink,weight,0.0,0.0,6
llava:7b,skateboard,colour,0.0,0.0,14
llava:7b,skateboard,context,0.5,0.5188745216627708,14
llava:7b,skateboard,disposition,0.0,0.0,14
llava:7b,skateboard,function,1.0,0.0,14
llava:7b,skateboard,location,0.5714285714285714,0.5135525910130955,14
llava:7b,skateboard,material,1.0,0.0,14
llava:7b,skateboard,pattern,0.0,0.0,14
llava:7b,skateboard,scenario,0.0,0.0,14
llava:7b,skateboard,shape,0.8571428571428571,0.3631365196012814,14
llava:7b,skateboard,size,0.9285714285714286,0.2672612419124244,14
llava:7b,skateboard,temperature,0.0,0.0,14
llava:7b,skateboard,texture,0.0,0.0,14
llava:7b,skateboard,value,0.21428571428571427,0.4258153136263201,14
llava:7b,skateboard,weight,0.7857142857142857,0.42581531362632,14
llava:7b,skis,colour,0.0,0.0,9
llava:7b,skis,context,0.1111111111111111,0.33333333333333337,9
llava:7b,skis,disposition,0.0,0.0,9
llava:7b,skis,function,1.0,0.0,9
llava:7b,skis,location,0.8888888888888888,0.3333333333333333,9
llava:7b,skis,material,1.0,0.0,9
llava:7b,skis,pattern,0.0,0.0,9
llava:7b,skis,scenario,0.0,0.0,9
llava:7b,skis,shape,1.0,0.0,9
llava:7b,skis,size,0.8888888888888888,0.3333333333333333,9
llava:7b,skis,temperature,0.0,0.0,9
llava:7b,skis,texture,0.2222222222222222,0.4409585518440985,9
llava:7b,skis,value,0.0,0.0,9
llava:7b,skis,weight,0.6666666666666666,0.5,9
llava:7b,snowboard,colour,0.0,0.0,6
llava:7b,snowboard,context,0.6666666666666666,0.5163977794943223,6
llava:7b,snowboard,disposition,0.0,0.0,6
llava:7b,snowboard,function,1.0,0.0,6
llava:7b,snowboard,location,0.8333333333333334,0.408248290463863,6
llava:7b,snowboard,material,0.8333333333333334,0.408248290463863,6
llava:7b,snowboard,pattern,0.0,0.0,6
llava:7b,snowboard,scenario,0.16666666666666666,0.408248290463863,6
llava:7b,snowboard,shape,1.0,0.0,6
llava:7b,snowboard,size,1.0,0.0,6
llava:7b,snowboard,temperature,0.16666666666666666,0.408248290463863,6
llava:7b,snowboard,texture,0.0,0.0,6
llava:7b,snowboard,value,0.0,0.0,6
llava:7b,snowboard,weight,0.6666666666666666,0.5163977794943223,6
llava:7b,spoon,colour,0.0,0.0,12
llava:7b,spoon,context,0.75,0.4522670168666455,12
llava:7b,spoon,disposition,0.08333333333333333,0.2886751345948129,12
llava:7b,spoon,function,1.0,0.0,12
llava:7b,spoon,location,0.75,0.45226701686664544,12
llava:7b,spoon,material,0.9166666666666666,0.28867513459481287,12
llava:7b,spoon,pattern,0.08333333333333333,0.2886751345948129,12
llava:7b,spoon,scenario,0.0,0.0,12
llava:7b,spoon,shape,1.0,0.0,12
llava:7b,spoon,size,0.75,0.4522670168666455,12
llava:7b,spoon,temperature,0.0,0.0,12
llava:7b,spoon,texture,0.0,0.0,12
llava:7b,spoon,value,0.0,0.0,12
llava:7b,spoon,weight,0.08333333333333333,0.28867513459481287,12
llava:7b,sports ball,colour,0.0,0.0,5
llava:7b,sports ball,context,0.8,0.4472135954999579,5
llava:7b,sports ball,disposition,0.0,0.0,5
llava:7b,sports ball,function,1.0,0.0,5
llava:7b,sports ball,location,1.0,0.0,5
llava:7b,sports ball,material,0.8,0.4472135954999579,5
llava:7b,sports ball,pattern,0.0,0.0,5
