model,concept,domain,dimension,measurement,avg_mean,avg_std
llama3.1:8b,toothbrush,size,height,inches,7.084210526315789,2.438923523445615
llama3.1:8b,toothbrush,size,height,meters,0.1668421052631579,0.03575419658025356
llama3.1:8b,toothbrush,size,height,millimeters,155.8125,13.536216852084879
llama3.1:8b,toothbrush,size,length,centimeters,14.993500000000001,0.40134346755287875
llama3.1:8b,toothbrush,size,length,feet,0.166289966665,0.10742961023458757
llama3.1:8b,toothbrush,size,length,inches,6.865,1.6566532527961306
llama3.1:8b,toothbrush,size,length,meters,0.1635,0.046597379641710374
llama3.1:8b,toothbrush,size,length,millimeters,163.86666666666667,14.515344918231813
llama3.1:8b,toothbrush,size,width,centimeters,6.2,1.4556604578063708
llama3.1:8b,toothbrush,size,width,feet,0.04725,0.04217086172877392
llama3.1:8b,toothbrush,size,width,inches,0.8365,0.19334384423938394
llama3.1:8b,toothbrush,size,width,meters,0.042,0.016335302423376125
llama3.1:8b,toothbrush,size,width,millimeters,44.230000000000004,48.76600519991251
llama3.1:8b,toothbrush,temperature,temperature,celsius,33.97,6.277118011182822
llama3.1:8b,toothbrush,temperature,temperature,fahrenheit,98.6,0.0
llama3.1:8b,toothbrush,temperature,temperature,kelvin,302.014,7.1301564166794895
llama3.1:8b,toothbrush,value,monetary_value,US dollars,5.69,0.9233805168766387
llama3.1:8b,toothbrush,value,monetary_value,euros,5.840000000000001,0.6708203932499369
llama3.1:8b,toothbrush,value,monetary_value,pounds,5.466,1.0679217396912861
llama3.1:8b,toothbrush,weight,weight,grams,47.106842105263155,17.89314581764375
llama3.1:8b,toothbrush,weight,weight,kilograms,0.0864,0.030851767841525202
llama3.1:8b,toothbrush,weight,weight,ounces,1.404,0.9425631348391974
llama3.1:8b,toothbrush,weight,weight,pounds,0.48,0.6936099313318007
llama3.1:8b,traffic light,size,height,centimeters,142.0,26.27786741327145
llama3.1:8b,traffic light,size,height,feet,19.22,5.515967253061072
llama3.1:8b,traffic light,size,height,inches,45.05368421052631,18.958442332441624
llama3.1:8b,traffic light,size,height,meters,2.5526315789473686,0.40465131911125607
llama3.1:8b,traffic light,size,height,millimeters,693.1578947368421,251.50773417705707
llama3.1:8b,traffic light,size,length,centimeters,129.47368421052633,22.478059477960656
llama3.1:8b,traffic light,size,length,feet,8.885,3.2953356190387137
llama3.1:8b,traffic light,size,length,inches,37.31,19.894614452422203
llama3.1:8b,traffic light,size,length,meters,2.3649999999999998,0.8374617037591378
llama3.1:8b,traffic light,size,length,millimeters,646.1111111111111,250.95438743955722
llama3.1:8b,traffic light,size,width,centimeters,125.0,23.055995909273168
llama3.1:8b,traffic light,size,width,feet,9.45,2.6452539426400317
llama3.1:8b,traffic light,size,width,inches,30.34473684210526,14.528314258876641
llama3.1:8b,traffic light,size,width,meters,2.71,0.786665179897495
llama3.1:8b,traffic light,size,width,millimeters,576.3157894736842,128.4181765568077
llama3.1:8b,traffic light,temperature,temperature,celsius,21.34375,0.9953014618697197
llama3.1:8b,traffic light,temperature,temperature,fahrenheit,61.214285714285715,5.713392787377492
llama3.1:8b,traffic light,temperature,temperature,kelvin,290.72142857142853,7.977991705206996
llama3.1:8b,traffic light,value,monetary_value,US dollars,2952.173,8291.383884376983
llama3.1:8b,traffic light,value,monetary_value,euros,2.3594999999999997,3.612006986937347
llama3.1:8b,traffic light,weight,weight,grams,880.4979999999999,2779.1260409431634
llama3.1:8b,traffic light,weight,weight,kilograms,144.98499999999999,438.66577887114875
llama3.1:8b,traffic light,weight,weight,ounces,8.4955,8.798168753840349
llama3.1:8b,traffic light,weight,weight,pounds,130.1157894736842,228.40896378391568
llama3.1:8b,train,size,height,centimeters,31264.914444444443,32232.21348558343
llama3.1:8b,train,size,height,feet,84.42210526315789,146.6909930802747
llama3.1:8b,train,size,height,inches,229.93833333333336,220.97934160166616
llama3.1:8b,train,size,height,meters,11.3375,5.7851187268897535
llama3.1:8b,train,size,height,millimeters,86066.15,144892.7544504537
llama3.1:8b,train,size,length,centimeters,55445.025,92396.96801109915
llama3.1:8b,train,size,length,feet,442.42105263157896,227.59615935772283
llama3.1:8b,train,size,length,inches,1746.693,4111.010673551418
llama3.1:8b,train,size,length,meters,304.0861111111111,122.8859033287712
llama3.1:8b,train,size,length,millimeters,139907.5,85820.63651194735
llama3.1:8b,train,size,width,centimeters,3040.084210526316,8672.620909586878
llama3.1:8b,train,size,width,feet,10.131578947368421,0.4509898145917455
llama3.1:8b,train,size,width,inches,126.66882352941175,152.42639583920302
llama3.1:8b,train,size,width,meters,3.2369999999999997,0.20342074623793904
llama3.1:8b,train,size,width,millimeters,6976.525,9090.142372625704
llama3.1:8b,train,temperature,temperature,celsius,21.825,1.0294991117298908
llama3.1:8b,train,temperature,temperature,fahrenheit,62.595000000000006,8.462454229060702
llama3.1:8b,train,temperature,temperature,kelvin,293.74249999999995,1.5728180374561296
llama3.1:8b,train,value,monetary_value,US dollars,13.889499999999998,24.13168728696337
llama3.1:8b,train,value,monetary_value,euros,8.3405,26.404784350169333
llama3.1:8b,train,value,monetary_value,pounds,4.995,10.736141372902436
llama3.1:8b,train,weight,weight,grams,423550.0,25454.75862863573
llama3.1:8b,train,weight,weight,kilograms,188681.525,216774.27804585572
llama3.1:8b,train,weight,weight,ounces,256925.0,562822.779319612
llama3.1:8b,train,weight,weight,pounds,398852.5,177059.94039709
llama3.1:8b,truck,size,height,centimeters,249.7388888888889,25.233570983417373
llama3.1:8b,truck,size,height,feet,7.842105263157895,0.48369617354708666
llama3.1:8b,truck,size,height,inches,82.67894736842106,5.473428637758201
llama3.1:8b,truck,size,height,meters,3.7039999999999997,0.801172824512191
llama3.1:8b,truck,size,height,millimeters,2467.7894736842104,616.5959940536761
llama3.1:8b,truck,size,length,centimeters,1682.625,2172.9809594195713
llama3.1:8b,truck,size,length,feet,19.8,1.6986062398021324
llama3.1:8b,truck,size,length,inches,216.8111111111111,37.59765150501837
llama3.1:8b,truck,size,length,meters,5.62,0.6212042633804965
llama3.1:8b,truck,size,length,millimeters,5203.166666666667,308.751613475184
llama3.1:8b,truck,size,width,centimeters,441.38,634.433430293269
llama3.1:8b,truck,size,width,feet,8.1735,0.23020071333741027
llama3.1:8b,truck,size,width,inches,92.4635,6.1917273119270355
llama3.1:8b,truck,size,width,meters,2.3815,0.09376762992127217
llama3.1:8b,truck,size,width,millimeters,1953.5,141.04963665320088
llama3.1:8b,truck,temperature,temperature,celsius,20.575,2.9880243428868196
llama3.1:8b,truck,temperature,temperature,fahrenheit,66.6,8.100682232477643
llama3.1:8b,truck,temperature,temperature,kelvin,292.3944444444444,6.561090496002319
llama3.1:8b,truck,value,monetary_value,US dollars,38244.561578947374,9808.189008438172
llama3.1:8b,truck,value,monetary_value,euros,23951.47684210526,12568.177100968167
llama3.1:8b,truck,value,monetary_value,pounds,29000.0,7086.763875156433
llama3.1:8b,truck,weight,weight,grams,3161.55,4093.396562565256
llama3.1:8b,truck,weight,weight,kilograms,3020.175,952.8591776857693
llama3.1:8b,truck,weight,weight,ounces,200260.0,777243.0893600115
llama3.1:8b,truck,weight,weight,pounds,3845.0,705.9707761955202
llama3.1:8b,umbrella,size,height,centimeters,86.1842105263158,19.49445115234061
llama3.1:8b,umbrella,size,height,feet,3.8825000000000003,6.255466556709041
llama3.1:8b,umbrella,size,height,inches,31.55263157894737,6.251432584354176
llama3.1:8b,umbrella,size,height,meters,5.805,22.172368413244257
llama3.1:8b,umbrella,size,height,millimeters,388.94736842105266,127.75387521159172
llama3.1:8b,umbrella,size,length,centimeters,107.63157894736842,11.88467980364165
llama3.1:8b,umbrella,size,length,feet,2.91,1.089132924080339
llama3.1:8b,umbrella,size,length,inches,32.81,2.931839731384771
llama3.1:8b,umbrella,size,length,meters,1.0342105263157895,0.2108531819240235
llama3.1:8b,umbrella,size,length,millimeters,650.5555555555555,170.27563199023285
llama3.1:8b,umbrella,size,width,centimeters,97.0,21.78174567027272
llama3.1:8b,umbrella,size,width,feet,4.6025,8.847099956006993
llama3.1:8b,umbrella,size,width,inches,35.85,4.707496820581983
llama3.1:8b,umbrella,size,width,meters,0.893157894736842,0.1358124782181891
llama3.1:8b,umbrella,size,width,millimeters,623.6842105263158,270.7235269978866
llama3.1:8b,umbrella,temperature,temperature,celsius,16.91,3.350239582948941
llama3.1:8b,umbrella,temperature,temperature,fahrenheit,52.28333333333333,5.097202231443766
llama3.1:8b,umbrella,temperature,temperature,kelvin,294.80263157894734,3.712571498907857
llama3.1:8b,umbrella,value,monetary_value,US dollars,17.2665,3.71790302384783
llama3.1:8b,umbrella,value,monetary_value,euros,16.8415,4.345228811127514
llama3.1:8b,umbrella,value,monetary_value,pounds,18.345,6.065348083038684
llama3.1:8b,umbrella,weight,weight,grams,258.6666666666667,72.68981719477304
llama3.1:8b,umbrella,weight,weight,kilograms,0.4625,0.10987433012789034
llama3.1:8b,umbrella,weight,weight,ounces,7.5525,2.9102122820020857
llama3.1:8b,umbrella,weight,weight,pounds,1.5,0.0
llama3.1:8b,vase,size,height,centimeters,24.8,4.810275459887925
llama3.1:8b,vase,size,height,feet,3.4973684210526317,4.355407675911844
llama3.1:8b,vase,size,height,inches,8.805263157894737,1.5932056030428883
llama3.1:8b,vase,size,height,meters,1.7400000000000002,6.651901192417413
llama3.1:8b,vase,size,height,millimeters,194.72222222222223,54.94575459225597
llama3.1:8b,vase,size,length,centimeters,23.674,2.770757829072837
llama3.1:8b,vase,size,length,feet,0.46849999999999997,0.13319060343021674
llama3.1:8b,vase,size,length,inches,9.095,1.2364954721435817
llama3.1:8b,vase,size,length,meters,0.2525,0.04722566206941662
llama3.1:8b,vase,size,length,millimeters,203.61111111111111,49.19366158225347
llama3.1:8b,vase,size,width,centimeters,19.305555555555557,4.190812391020627
llama3.1:8b,vase,size,width,feet,0.8325000000000001,1.7628949725410548
llama3.1:8b,vase,size,width,inches,8.155,1.3156847326732468
llama3.1:8b,vase,size,width,meters,0.2225,0.04722566206941664
llama3.1:8b,vase,size,width,millimeters,142.64705882352942,32.50565561650501
llama3.1:8b,vase,temperature,temperature,celsius,20.6,0.8825799501580878
llama3.1:8b,vase,temperature,temperature,fahrenheit,71.57894736842105,1.2612070705692224
llama3.1:8b,vase,temperature,temperature,kelvin,293.1425,0.03354101966248933
llama3.1:8b,vase,value,monetary_value,US dollars,19.968,5.432702729523162
llama3.1:8b,vase,value,monetary_value,euros,20.7155,5.019085128418902
llama3.1:8b,vase,value,monetary_value,pounds,15.616499999999998,3.6925975381765297
llama3.1:8b,vase,weight,weight,grams,342.3157894736842,255.88442543712299
llama3.1:8b,vase,weight,weight,kilograms,0.89,0.4756159441353806
llama3.1:8b,vase,weight,weight,ounces,11.447368421052632,7.921526818391951
llama3.1:8b,vase,weight,weight,pounds,2.6,0.8321658488546618
llama3.1:8b,wine glass,size,height,centimeters,23.85,2.218937631058231
llama3.1:8b,wine glass,size,height,feet,0.21675,0.1939701211391508
llama3.1:8b,wine glass,size,height,inches,9.09,1.1696378206859364
llama3.1:8b,wine glass,size,height,meters,0.181,0.04089781875537336
llama3.1:8b,wine glass,size,height,millimeters,188.5,25.909762435685977
llama3.1:8b,wine glass,size,length,centimeters,24.75,1.8883298106221302
llama3.1:8b,wine glass,size,length,feet,0.2665,0.21346206368247012
llama3.1:8b,wine glass,size,length,inches,9.5375,0.9079872187832188
llama3.1:8b,wine glass,size,length,meters,0.2225,0.02826100158391977
llama3.1:8b,wine glass,size,length,millimeters,193.0,42.065112435491315
llama3.1:8b,wine glass,size,width,centimeters,14.725,8.473604527248751
llama3.1:8b,wine glass,size,width,feet,0.272916666665,0.2692777186600241
llama3.1:8b,wine glass,size,width,inches,3.8287500000000003,1.9102437671669026
llama3.1:8b,wine glass,size,width,meters,0.08075,0.03376680867984199
llama3.1:8b,wine glass,size,width,millimeters,102.025,56.119579799229655
llama3.1:8b,wine glass,temperature,temperature,celsius,17.325,2.2258942614504176
llama3.1:8b,wine glass,temperature,temperature,fahrenheit,55.3,2.957595040071009
llama3.1:8b,wine glass,temperature,temperature,kelvin,293.1425,0.03354101966249865
llama3.1:8b,wine glass,value,monetary_value,US dollars,23.5675,9.723851237793431
llama3.1:8b,wine glass,value,monetary_value,euros,16.6125,6.470798270936738
llama3.1:8b,wine glass,value,monetary_value,pounds,12.565999999999999,4.46770092765254
llama3.1:8b,wine glass,weight,weight,grams,294.5,74.01813433562289
llama3.1:8b,wine glass,weight,weight,kilograms,0.3525,0.05954874164563806
llama3.1:8b,wine glass,weight,weight,ounces,11.3095,1.8807934355926545
llama3.1:8b,wine glass,weight,weight,pounds,5.7700000000000005,5.214186115023634
llama3.1:8b,zebra,size,height,centimeters,143.47368421052633,29.266473843428255
llama3.1:8b,zebra,size,height,feet,5.085,0.6753361735968396
llama3.1:8b,zebra,size,height,inches,58.0,17.344899986899765
llama3.1:8b,zebra,size,height,meters,1.305,0.17312909694943338
llama3.1:8b,zebra,size,height,millimeters,1345.5,84.46269808868917
llama3.1:8b,zebra,size,length,centimeters,206.4,19.948354370856336
llama3.1:8b,zebra,size,length,feet,7.94,0.09947229183096772
llama3.1:8b,zebra,size,length,inches,60.15555555555555,25.662360219320114
llama3.1:8b,zebra,size,length,meters,2.025,0.07163503994113797
llama3.1:8b,zebra,size,length,millimeters,2124.7368421052633,168.13910976901872
llama3.1:8b,zebra,size,width,centimeters,168.4,27.52203157875926
llama3.1:8b,zebra,size,width,feet,6.790000000000001,1.4278802839395037
llama3.1:8b,zebra,size,width,inches,53.32000000000001,8.713486219950266
llama3.1:8b,zebra,size,width,meters,1.92,0.0951453182187509
llama3.1:8b,zebra,size,width,millimeters,1905.5,317.5311837152045
llama3.1:8b,zebra,temperature,temperature,celsius,22.975,2.783764017524323
llama3.1:8b,zebra,temperature,temperature,fahrenheit,66.51,7.738754149698365
llama3.1:8b,zebra,temperature,temperature,kelvin,294.33849999999995,3.806338584657533
llama3.1:8b,zebra,value,monetary_value,US dollars,17885.43,36957.615767813775
llama3.1:8b,zebra,value,monetary_value,euros,2192.6084210526315,4686.937706347365
llama3.1:8b,zebra,value,monetary_value,pounds,499.0,137.1092534018804
llama3.1:8b,zebra,weight,weight,grams,31742.263157894737,103303.05347527626
llama3.1:8b,zebra,weight,weight,kilograms,367.10526315789474,49.25319474899528
llama3.1:8b,zebra,weight,weight,ounces,707.5,107.30551562809121
llama3.1:8b,zebra,weight,weight,pounds,761.5,44.28080254110365
llama_30b_standard,TV,size,height,centimeters,44.02727272727273,35.02153882710156
llama_30b_standard,TV,size,height,feet,13.921428571428573,19.13921381599844
llama_30b_standard,TV,size,height,inches,27.364285714285717,12.408719461786484
llama_30b_standard,TV,size,height,meters,7263.553588235293,29942.108129292894
llama_30b_standard,TV,size,height,millimeters,536.1538461538462,468.1263800431543
llama_30b_standard,TV,size,length,centimeters,104.39111111111112,226.49225572759693
llama_30b_standard,TV,size,length,feet,4.974967196470589,6.486773291902008
llama_30b_standard,TV,size,length,inches,33.733333333333334,11.221577853573423
llama_30b_standard,TV,size,length,meters,1.0735294117647058,1.0867551539817433
llama_30b_standard,TV,size,length,millimeters,711.3210526315789,492.1442116775522
llama_30b_standard,TV,size,width,centimeters,107.83842105263157,160.93525862778066
llama_30b_standard,TV,size,width,feet,23.44,35.6757164531344
llama_30b_standard,TV,size,width,inches,46.57142857142857,30.300328217857473
llama_30b_standard,TV,size,width,meters,16.44712971075223,41.86826489758481
llama_30b_standard,TV,size,width,millimeters,1069.2588235294118,706.2667264026599
llama_30b_standard,TV,temperature,temperature,celsius,30.629166666666666,26.49830576345087
llama_30b_standard,TV,temperature,temperature,fahrenheit,57.333333333333336,26.850878886354852
llama_30b_standard,TV,temperature,temperature,kelvin,250.68467434228296,157.27702890576987
llama_30b_standard,TV,value,monetary_value,US dollars,895.105,1384.4159186044108
llama_30b_standard,TV,value,monetary_value,euros,670.9473684210526,673.2122394150641
llama_30b_standard,TV,value,monetary_value,pounds,126.97052631578947,127.89468872968556
llama_30b_standard,TV,weight,weight,grams,6718.483111111112,23438.286907526028
llama_30b_standard,TV,weight,weight,kilograms,18.507058823529412,24.58311736860936
llama_30b_standard,TV,weight,weight,ounces,15.38529411764706,19.72548925807895
llama_30b_standard,TV,weight,weight,pounds,15.367235294117647,13.75767326589698
llama_30b_standard,airplane,size,height,centimeters,206439.5438888889,641594.326110303
llama_30b_standard,airplane,size,height,feet,901.4192857142856,3194.7436442922312
llama_30b_standard,airplane,size,height,inches,983.84824,2209.496851614788
llama_30b_standard,airplane,size,height,meters,9.317117647058824,7.80342761133171
llama_30b_standard,airplane,size,height,millimeters,169577092.4265,750977413.8008504
llama_30b_standard,airplane,size,length,centimeters,41289.83666666667,122732.03012412656
llama_30b_standard,airplane,size,length,feet,81.7878947368421,69.17725787014652
llama_30b_standard,airplane,size,length,inches,544.7478333333333,1861.3763726152704
