client,concept,domain,measurement,dimension,format,response,model_name,condition,response_ok_syntax,response_ok_semantics,response_error_type
llama_30b_standard,sheep,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
    ""concept"": ""sheep"",
    ""colour"":
    {
        ""value"": false,
        ""reason"": ""Colour is relevant for many concepts, but not for sheep.""
    },
    ""location"":
    {
        ""value"": true,
        ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
    },
    ""texture"":
    {
        ""value"": true,
        ""reason"":",llama_30b_standard,context,,,No syntax
llama_30b_standard,sheep,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""sheep"",
  ""colour"":
    {
      ""value"": false,
      ""reason"": ""Colour is not relevant for sheep.""
    },
  ""location"":
    {
      ""value"": false,
      ""reason"": ""Location is not relevant for sheep.""
    },
  ""shape"":
    {
      ""value"": true,
      ""reason"": ""Shape is relevant for sheep.""
    },
  ""texture"":
",llama_30b_standard,context,,,No syntax
llama_30b_standard,sheep,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    ""value""
    ,
    ""reason"": ""Apples are commonly identified and categorized by their color.""
  ,
  ""location"":
    ""value""
    ,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""shape"":
    ""value""
    ,
    ""reason"": ""The shape of the apple is distinctive",llama_30b_standard,context,,,No syntax
llama_30b_standard,sheep,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    {
      ""value"": true,
      ""reason"": ""Apples are commonly identified and categorized by their color.""
    },
  ""location"":
    {
      ""value"": true,
      ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
    },
  ""weight"":
    {
      ""value"": true,
      ""reason"": ""Weight is",llama_30b_standard,context,,,No syntax
llama_30b_standard,sheep,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    ""value""
    ,
  ""location"":
    ""value""
    ,
  ""texture"":
    ""value""
    ,
  ""material"":
    ""value""
    ,
  ""scenario"":
    ""value""
    ,
  ""pattern"":
    ""value""
    ,
  ""context"":
    ""value""
    ,
  ""disposition"":
   ",llama_30b_standard,context,,,No syntax
llama_30b_standard,sheep,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""sheep"",
  ""colour"":
    ""value"" ,""reason"": ""Colour is always relevant as it helps identify and distinguish objects.""
  ,
  ""shape"":
    ""value"" ,""reason"": ""Shape is always relevant as it helps identify and distinguish objects.""
  ,
  ""location"":
    ""value"" ,""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  ,
  """,llama_30b_standard,context,,,No syntax
llama_30b_standard,umbrella,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""umbrella"",
  ""shape"": {
    ""value"": true,
    ""reason"": ""Umbrellas are typically recognized and distinguished by their shape.""
  },
  ""location"": {
    ""value"": true,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  },
  ""material"": {
    ""value"": true,
    ""reason"": ""Material is always relevant as it helps understand the",llama_30b_standard,context,,,No syntax
llama_30b_standard,umbrella,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""umbrella"",
  ""colour"":
    ""value"" ,""reason"": ""Colour is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""shape"":
    ""value"" ,""reason"": ""Shape is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""location"":
    ""value"" ,""reason"": ""Location is always relevant as it helps contextualize the presence or use of",llama_30b_standard,context,,,No syntax
llama_30b_standard,umbrella,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""umbrella"",
  ""colour"":
    ""value""
  ,
  ""location"":
    ""value""
  ,
  ""scenario"":
    ""value""
  ,
  ""context"":
    ""value""
  ,
  ""function"":
    ""value""
  ,
  ""material"":
    ""value""
  ,
  ""pattern"":
    ""value""
  ,
  ""weight"":
    ""value""
",llama_30b_standard,context,,,No syntax
llama_30b_standard,umbrella,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    ""value"" ,""reason"": ""Apples are commonly identified and categorized by their color.""
  ,
  ""location"":
    ""value"" ,""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""shape"":
    ""value"" ,""reason"": ""Shapes are always relevant as it helps contextualize the presence or use of any object.""
  ,
 ",llama_30b_standard,context,,,No syntax
llama_30b_standard,umbrella,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{ ""concept"": ""umbrella"", ""colour"": { ""value"": false, ""reason"": ""Colours are rarely relevant to umbrellas, unless they are decorated or have a special colour."" }, ""shape"": { ""value"": true, ""reason"": ""Shape is always relevant to describe the form of an object."" }, ""location"": { ""value"": true, ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object."" }, ""texture"": { ""value"": false, """,llama_30b_standard,context,,,No syntax
llama_30b_standard,umbrella,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""umbrella with description:(which is a lightweight handheld collapsible canopy)"",
""colour"":""value:false reason:Colour is not relevant because umbrellas are typically black, but can be many colors. Colour is not a distinguishing feature of umbrellas."",""shape"":""value:true reason:Shape is relevant as it helps distinguish umbrellas from other objects."",""location"":""value:true reason:Location is always relevant as it helps contextualize the presence or use of any object",llama_30b_standard,context,,,No syntax
llama_30b_standard,umbrella,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""umbrella"",
  ""colour"":
    ""value""
  ,
  ""shape"":
    ""value""
  ,
  ""location"":
    ""value""
  ,
  ""texture"":
    ""value""
  ,
  ""material"":
    ""value""
  ,
  ""scenario"":
    ""value""
  ,
  ""pattern"":
    ""value""
  ,
  ""context"":
    ""value""",llama_30b_standard,context,,,No syntax
llama_30b_standard,umbrella,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{ ""concept"" : ""umbrella"", ""colour"" : { ""value"" : true, ""reason"" : ""Colour is always relevant as it helps contextualize the presence or use of any object."" }, ""shape"" : { ""value"" : true, ""reason"" : ""Shape is always relevant as it helps contextualize the presence or use of any object."" }, ""location"" : { ""value"" : true, ""reason"" : ""Location is always relevant as it helps contextualize the presence or use of any object",llama_30b_standard,context,,,No syntax
llama_30b_standard,umbrella,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    ""value""
  }
 ",llama_30b_standard,context,"{'concept': 'apple', 'colour': 'value'}",,Missing domains
llama_30b_standard,umbrella,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""umbrella"",
  ""colour"":
    ""value""
    ,
    ""reason"": ""A lightweight handheld collapsible canopy"",
  ""shape"":
    ""value""
    ,
    ""reason"": ""A lightweight handheld collapsible canopy"",
  ""location"":
    ""value""
    ,
    ""reason"": ""A lightweight handheld collapsible canopy"",
  ""texture"":
    ""value",llama_30b_standard,context,,,No syntax
llama_30b_standard,umbrella,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""umbrella"",""colour"":false,""shape"":true,""location"":true,""texture"":false,""material"":true,""scenario"":false,""pattern"":false,""context"":false,""disposition"":false,""function"":false,""size"":false,""weight"":true,""temperature"":false,""value"":false}
",llama_30b_standard,context,"{'concept': 'umbrella', 'colour': False, 'shape': True, 'location': True, 'texture': False, 'material': True, 'scenario': False, 'pattern': False, 'context': False, 'disposition': False, 'function': False, 'size': False, 'weight': True, 'temperature': False, 'value': False}",,Output format incorrect
llama_30b_standard,umbrella,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""umbrella"",
  ""colour"":
    ""value"" ,""reason""
  :
    true,""always relevant""
  :
  ""location""
    ,
    ""value"": true,""reason""
  :
    ""always relevant""
  ,
  ""shape"":
    ""value"",
    ""reason""
  :
    true,""always relevant""
  :
  ""texture""
    ,
    ""value"": true,""reason""
",llama_30b_standard,context,,,No syntax
llama_30b_standard,umbrella,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""umbrella"",
  ""location"":
    ""value""
  ,
  ""reason""
  :
    ""This umbrella is located in the house.""
  ,
  ""scenario"":
    ""value""
  ,
  ""reason""
  :
    ""This umbrella is used to protect me from the rain.""
  ,
  ""function"":
    ""value""
  ,
  ""reason""
  :
    ""This um",llama_30b_standard,context,,,No syntax
llama_30b_standard,umbrella,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""umbrella"",
  ""colour"":
    ""value"" ,""reason"": ""All umbrellas come in different colors.""
  ,
  ""location"":
    ""value"" ,""reason"": ""All umbrellas can be used in different locations.""
  ,
  ""shape"":
    ""value"" ,""reason"": ""All umbrellas are in different shapes.""
  ,
  ""material"":
    ""value"" ,""reason"": ""All um",llama_30b_standard,context,,,No syntax
llama_30b_standard,umbrella,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""umbrella"",
  ""colour"":
    ""value"" ,""reason""
    : true,
    ""reason"": ""Umbrellas are commonly identified and categorized by their color.""
  ,
  ""location"":
    ""value"" ,""reason""
    : true,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""scenario"":
    ""value"" ,""reason",llama_30b_standard,context,,,No syntax
llama_30b_standard,umbrella,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Apples are commonly identified and categorized by their color.""
  },
  ""location"": {
    ""value"": true,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  },
  ""material"": {
    ""value"": true,
    ""reason"": ""Material is always relevant as it helps describe what the object is",llama_30b_standard,context,,,No syntax
